,ax,ay,az,gx,gy,gz,cx,cy,cz
1,-1146,-1212,-3997,-85,-11,-48,-381,-61,-693
1,-1163,-1200,-4033,-82,-9,-43,-381,-61,-693
1,-1160,-1226,-4038,-83,-8,-37,-381,-61,-693
1,-1148,-1199,-4014,-76,-4,-34,-381,-61,-693
1,-1166,-1208,-4032,-70,-7,-30,-381,-61,-693
1,-1144,-1208,-3983,-69,-7,-26,-381,-61,-693
1,-1171,-1219,-4018,-65,-9,-25,-381,-61,-693
1,-1140,-1233,-4021,-61,-4,-25,-381,-61,-693
1,-1139,-1202,-4029,-58,-2,-18,-381,-61,-693
1,-1160,-1217,-4021,-56,12,-11,-381,-61,-693
1,-1132,-1200,-4037,-59,8,-6,-381,-61,-693
1,-1151,-1212,-4024,-58,18,-3,-381,-61,-693
1,-1178,-1214,-4032,-52,11,7,-381,-61,-693
1,-1171,-1214,-3997,-50,14,13,-381,-61,-693
1,-1181,-1218,-3994,-52,17,22,-381,-61,-693
1,-1126,-1208,-4010,-54,18,26,-381,-61,-693
1,-1145,-1213,-4032,-45,18,28,-376,-66,-688
1,-1144,-1228,-4008,-45,21,27,-376,-66,-688
1,-1154,-1214,-4022,-45,18,28,-376,-66,-688
1,-1159,-1205,-4047,-39,17,18,-376,-66,-688
1,-1118,-1221,-4031,-39,18,14,-376,-66,-688
1,-1136,-1223,-4022,-46,16,11,-376,-66,-688
1,-1139,-1211,-4032,-47,14,13,-376,-66,-688
1,-1141,-1227,-4027,-39,22,22,-376,-66,-688
1,-1157,-1199,-4045,-53,27,20,-376,-66,-688
1,-1152,-1239,-4039,-53,30,29,-376,-66,-688
1,-1126,-1242,-4010,-49,22,28,-376,-66,-688
1,-1144,-1210,-4022,-52,23,38,-376,-66,-688
1,-1132,-1217,-4049,-52,16,30,-376,-66,-688
1,-1140,-1246,-4027,-55,16,25,-376,-66,-688
1,-1126,-1222,-4019,-53,17,20,-376,-66,-688
1,-1139,-1220,-3996,-51,13,16,-376,-66,-688
1,-1129,-1231,-4021,-48,10,7,-376,-66,-688
1,-1148,-1239,-4020,-51,12,1,-377,-62,-685
1,-1121,-1240,-4025,-54,13,-2,-377,-62,-685
1,-1121,-1274,-4029,-57,13,-3,-377,-62,-685
1,-1166,-1232,-4022,-60,7,3,-377,-62,-685
1,-1143,-1241,-4016,-61,10,5,-377,-62,-685
1,-1146,-1243,-3987,-63,21,5,-377,-62,-685
1,-1140,-1212,-3986,-60,14,11,-377,-62,-685
1,-1106,-1223,-4052,-63,14,18,-377,-62,-685
1,-1132,-1214,-4023,-60,8,13,-377,-62,-685
1,-1155,-1229,-4029,-57,8,8,-377,-62,-685
1,-1106,-1228,-4005,-59,8,5,-377,-62,-685
1,-1130,-1258,-4038,-57,6,1,-377,-62,-685
1,-1120,-1258,-4003,-60,5,-12,-377,-62,-685
1,-1135,-1221,-4031,-57,4,-10,-377,-62,-685
1,-1130,-1225,-4062,-60,-2,-12,-377,-62,-685
1,-1123,-1223,-4031,-56,9,-8,-377,-62,-685
1,-1122,-1237,-4001,-61,5,-5,-379,-58,-691
1,-1126,-1217,-4026,-65,12,6,-379,-58,-691
1,-1142,-1238,-4021,-61,8,2,-379,-58,-691
1,-1124,-1240,-4041,-59,6,12,-379,-58,-691
1,-1096,-1213,-4039,-61,13,11,-379,-58,-691
1,-1128,-1217,-4036,-53,4,13,-379,-58,-691
1,-1101,-1243,-4039,-50,10,5,-379,-58,-691
1,-1121,-1229,-4009,-56,7,1,-379,-58,-691
1,-1121,-1214,-4045,-62,7,-6,-379,-58,-691
1,-1089,-1231,-4044,-59,5,-5,-379,-58,-691
1,-1109,-1220,-4022,-58,9,-11,-379,-58,-691
1,-1159,-1228,-4033,-56,7,-13,-379,-58,-691
1,-1094,-1235,-4035,-58,12,-6,-379,-58,-691
1,-1110,-1241,-4027,-63,8,-2,-379,-58,-691
1,-1126,-1241,-4058,-66,4,-6,-379,-58,-691
1,-1128,-1223,-4012,-66,5,-7,-379,-58,-691
1,-1122,-1224,-4017,-70,0,-7,-378,-68,-690
1,-1115,-1224,-4010,-65,9,-8,-378,-68,-690
1,-1156,-1214,-4045,-65,-1,-15,-378,-68,-690
1,-1133,-1220,-4024,-74,3,-18,-378,-68,-690
1,-1135,-1232,-4040,-74,-2,-24,-378,-68,-690
1,-1136,-1226,-4017,-79,-8,-32,-378,-68,-690
1,-1155,-1213,-4072,-75,0,-32,-378,-68,-690
1,-1150,-1222,-4039,-82,-4,-31,-378,-68,-690
1,-1155,-1212,-4030,-80,-4,-30,-378,-68,-690
1,-1139,-1242,-4033,-86,-6,-34,-378,-68,-690
1,-1142,-1204,-3998,-81,-3,-44,-378,-68,-690
1,-1123,-1207,-4048,-82,-7,-41,-378,-68,-690
1,-1103,-1227,-4019,-78,-12,-41,-378,-68,-690
1,-1139,-1242,-4040,-82,-5,-41,-378,-68,-690
1,-1153,-1225,-4034,-84,-12,-47,-378,-68,-690
1,-1117,-1211,-4027,-85,-4,-43,-378,-68,-690
1,-1146,-1244,-4029,-81,-6,-49,-378,-62,-690
1,-1167,-1194,-4030,-75,-11,-52,-375,-62,-685
1,-1145,-1190,-4028,-78,-5,-39,-375,-62,-685
1,-1143,-1207,-4027,-77,-8,-34,-375,-62,-685
1,-1133,-1204,-4015,-79,-1,-33,-375,-62,-685
1,-1142,-1195,-3998,-76,-1,-22,-375,-62,-685
1,-1126,-1217,-3991,-78,-1,-21,-375,-62,-685
1,-1146,-1201,-4050,-71,-3,-18,-375,-62,-685
1,-1136,-1179,-4024,-63,-3,-18,-375,-62,-685
1,-1142,-1223,-4018,-60,2,-17,-375,-62,-685
1,-1178,-1205,-3998,-65,-4,-18,-375,-62,-685
1,-1145,-1199,-4037,-62,-5,-20,-375,-62,-685
1,-1151,-1198,-4015,-55,0,-20,-375,-62,-685
1,-1145,-1211,-4008,-56,4,-10,-375,-62,-685
1,-1159,-1206,-4038,-52,12,-9,-375,-62,-685
1,-1160,-1206,-4044,-48,6,6,-375,-62,-685
1,-1139,-1221,-4005,-53,18,8,-375,-62,-685
1,-1187,-1217,-4015,-56,14,18,-379,-60,-687
1,-1147,-1257,-3993,-49,25,27,-379,-60,-687
1,-1131,-1248,-4032,-48,19,34,-379,-60,-687
1,-1148,-1228,-3999,-45,20,30,-379,-60,-687
1,-1124,-1200,-4036,-39,16,37,-379,-60,-687
1,-1148,-1220,-4039,-39,27,38,-379,-60,-687
1,-1142,-1208,-4005,-41,28,37,-379,-60,-687
1,-1125,-1242,-3994,-43,25,27,-379,-60,-687
1,-1152,-1200,-4035,-43,21,30,-379,-60,-687
1,-1118,-1201,-4015,-44,23,28,-379,-60,-687
1,-1132,-1243,-4023,-48,20,26,-379,-60,-687
1,-1150,-1244,-4014,-49,22,30,-379,-60,-687
1,-1135,-1224,-4044,-49,22,35,-379,-60,-687
1,-1117,-1252,-4012,-43,26,39,-379,-60,-687
1,-1106,-1216,-4060,-51,24,36,-379,-60,-687
1,-1119,-1200,-4024,-55,24,29,-379,-60,-687
1,-1121,-1243,-3990,-56,23,27,-374,-68,-688
1,-1131,-1215,-4010,-53,15,21,-374,-68,-688
1,-1128,-1213,-4030,-57,14,17,-374,-68,-688
1,-1129,-1239,-4036,-57,19,13,-374,-68,-688
1,-1156,-1250,-4047,-63,11,3,-374,-68,-688
1,-1113,-1211,-4019,-63,10,-4,-374,-68,-688
1,-1111,-1229,-4079,-63,9,-4,-374,-68,-688
1,-1137,-1209,-4034,-63,7,-9,-374,-68,-688
1,-1133,-1226,-4045,-71,4,-6,-374,-68,-688
1,-1118,-1244,-4036,-66,7,-11,-374,-68,-688
1,-1113,-1254,-4025,-67,1,-14,-374,-68,-688
1,-1133,-1228,-4043,-71,8,-12,-374,-68,-688
1,-1133,-1244,-4021,-74,3,-9,-374,-68,-688
1,-1130,-1223,-4003,-76,7,-17,-374,-68,-688
1,-1122,-1210,-4020,-75,1,-10,-374,-68,-688
1,-1113,-1214,-4033,-75,0,-21,-374,-68,-688
1,-1126,-1241,-4017,-78,-4,-23,-380,-62,-686
1,-1105,-1233,-4041,-75,1,-24,-380,-62,-686
1,-1109,-1213,-4033,-71,-6,-30,-380,-62,-686
1,-1124,-1218,-4008,-70,-8,-33,-380,-62,-686
1,-1121,-1232,-4023,-72,-15,-37,-380,-62,-686
1,-1106,-1214,-4015,-73,-10,-33,-380,-62,-686
1,-1138,-1236,-4045,-63,-12,-39,-380,-62,-686
1,-1152,-1240,-4031,-66,-10,-38,-380,-62,-686
1,-1132,-1242,-4023,-66,-9,-38,-380,-62,-686
1,-1119,-1234,-4027,-72,-6,-27,-380,-62,-686
1,-1149,-1231,-4027,-74,-9,-24,-380,-62,-686
1,-1125,-1193,-4039,-67,0,-26,-380,-62,-686
1,-1166,-1214,-4052,-81,2,-19,-380,-62,-686
1,-1164,-1223,-4041,-68,-4,-13,-380,-62,-686
1,-1120,-1235,-4050,-65,2,-16,-380,-62,-686
1,-1141,-1223,-4005,-71,-2,-6,-380,-62,-686
1,-1138,-1224,-4020,-64,-4,-13,-380,-59,-692
1,-1104,-1228,-4053,-63,-1,-16,-379,-59,-692
1,-1138,-1228,-3980,-60,-4,-15,-379,-59,-692
1,-1131,-1214,-4050,-55,-6,-19,-379,-59,-692
1,-1138,-1199,-4036,-58,-1,-25,-379,-59,-692
1,-1139,-1215,-4012,-53,-1,-22,-379,-59,-692
1,-1164,-1224,-4017,-54,2,-17,-379,-59,-692
1,-1149,-1223,-4016,-61,11,-9,-379,-59,-692
1,-1165,-1225,-4008,-65,9,-10,-379,-59,-692
1,-1153,-1213,-4049,-58,9,3,-379,-59,-692
1,-1134,-1242,-4003,-67,12,10,-379,-59,-692
1,-1150,-1216,-4032,-60,9,14,-379,-59,-692
1,-1138,-1219,-4043,-67,14,21,-379,-59,-692
1,-1140,-1220,-4036,-58,12,15,-379,-59,-692
1,-1158,-1221,-4036,-60,6,16,-379,-59,-692
1,-1127,-1236,-4012,-59,7,8,-379,-59,-692
1,-1147,-1240,-4031,-51,7,3,-379,-59,-692
1,-1143,-1236,-4005,-55,8,-4,-376,-69,-687
1,-1150,-1221,-4014,-56,8,-14,-376,-69,-687
1,-1153,-1223,-4027,-57,9,-8,-376,-69,-687
1,-1159,-1225,-4029,-63,10,-9,-376,-69,-687
1,-1134,-1218,-4032,-57,13,-2,-376,-69,-687
1,-1157,-1224,-3988,-61,13,4,-376,-69,-687
1,-1143,-1226,-4021,-62,17,8,-376,-69,-687
1,-1152,-1230,-4046,-65,10,19,-376,-69,-687
1,-1104,-1204,-4031,-69,20,16,-376,-69,-687
1,-1140,-1240,-4018,-66,23,13,-376,-69,-687
1,-1142,-1234,-4013,-65,17,12,-376,-69,-687
1,-1122,-1226,-4017,-62,14,10,-376,-69,-687
1,-1130,-1219,-4052,-58,14,1,-376,-69,-687
1,-1167,-1265,-4053,-57,6,-2,-376,-69,-687
1,-1131,-1223,-4026,-56,10,-3,-376,-69,-687
1,-1134,-1228,-4058,-56,17,-3,-376,-69,-687
1,-1150,-1221,-3981,-63,5,-6,-379,-63,-687
1,-1137,-1248,-4024,-58,6,-1,-379,-63,-687
1,-1128,-1223,-4016,-63,11,-7,-379,-63,-687
1,-1134,-1209,-4041,-63,11,6,-379,-63,-687
1,-1150,-1199,-4039,-61,9,-2,-379,-63,-687
1,-1142,-1213,-4049,-66,10,8,-379,-63,-687
1,-1152,-1213,-3988,-64,-1,4,-379,-63,-687
1,-1126,-1232,-4041,-64,2,3,-379,-63,-687
1,-1094,-1213,-4024,-65,4,-1,-379,-63,-687
1,-1128,-1228,-4054,-64,1,-1,-379,-63,-687
1,-1122,-1215,-4018,-62,0,-13,-379,-63,-687
1,-1135,-1201,-4035,-59,-2,-17,-379,-63,-687
1,-1129,-1227,-4042,-66,1,-17,-379,-63,-687
1,-1127,-1232,-4028,-55,0,-21,-379,-63,-687
1,-1133,-1224,-4014,-62,3,-19,-379,-63,-687
1,-1123,-1200,-4016,-66,3,-16,-379,-63,-687
1,-1138,-1226,-4040,-63,0,-18,-378,-59,-693
1,-1146,-1229,-4040,-70,2,-8,-378,-59,-693
1,-1151,-1206,-4016,-67,5,-7,-378,-59,-693
1,-1145,-1204,-4012,-69,6,-7,-378,-59,-693
1,-1122,-1223,-4036,-65,2,-6,-378,-59,-693
1,-1124,-1222,-4072,-68,0,-5,-378,-59,-693
1,-1130,-1207,-4009,-65,9,-13,-378,-59,-693
1,-1154,-1241,-4050,-61,-3,-12,-378,-59,-693
1,-1138,-1209,-3996,-60,-4,-15,-378,-59,-693
1,-1144,-1232,-4023,-55,-1,-24,-378,-59,-693
1,-1132,-1215,-4039,-65,-5,-23,-378,-59,-693
1,-1148,-1212,-4045,-65,2,-17,-378,-59,-693
1,-1140,-1230,-3992,-58,3,-16,-378,-59,-693
1,-1131,-1212,-4042,-63,3,-11,-378,-59,-693
1,-1166,-1223,-3999,-63,8,-2,-378,-59,-693
1,-1137,-1220,-4003,-59,4,-1,-378,-59,-693
1,-1164,-1207,-4005,-55,13,5,-378,-59,-693
1,-1136,-1200,-3986,-60,12,13,-377,-67,-688
1,-1147,-1223,-4048,-64,18,10,-377,-67,-688
1,-1135,-1230,-4016,-56,6,10,-377,-67,-688
1,-1134,-1231,-4038,-51,12,8,-377,-67,-688
1,-1138,-1247,-4021,-57,2,5,-377,-67,-688
1,-1129,-1231,-3995,-52,4,3,-377,-67,-688
1,-1125,-1227,-4035,-54,6,-11,-377,-67,-688
1,-1156,-1232,-4016,-57,12,-11,-377,-67,-688
1,-1128,-1223,-4071,-56,2,-5,-377,-67,-688
1,-1154,-1242,-4033,-63,10,-7,-377,-67,-688
1,-1135,-1234,-4008,-59,5,-3,-377,-67,-688
1,-1142,-1249,-4027,-65,3,-1,-377,-67,-688
1,-1153,-1246,-3996,-69,10,0,-377,-67,-688
1,-1117,-1241,-4029,-70,1,-2,-377,-67,-688
1,-1133,-1229,-4014,-67,9,5,-377,-67,-688
1,-1141,-1213,-3998,-70,8,-2,-377,-67,-688
1,-1138,-1236,-3993,-66,8,-2,-377,-61,-685
1,-1133,-1236,-4050,-70,0,-13,-377,-61,-685
1,-1132,-1235,-4034,-73,2,-25,-377,-61,-685
1,-1135,-1250,-4007,-71,0,-18,-377,-61,-685
1,-1117,-1211,-4033,-74,1,-30,-377,-61,-685
1,-1147,-1205,-4023,-76,0,-31,-377,-61,-685
1,-1140,-1237,-4022,-73,7,-30,-377,-61,-685
1,-1143,-1221,-4104,-73,1,-25,-377,-61,-685
1,-1153,-1233,-4061,-77,-5,-18,-377,-61,-685
1,-1139,-1240,-4087,-70,3,-17,-377,-61,-685
1,-1130,-1224,-4025,-74,6,-13,-377,-61,-685
1,-1145,-1226,-4044,-76,6,-10,-377,-61,-685
1,-1138,-1218,-4028,-69,9,-8,-377,-61,-685
1,-1148,-1240,-4054,-66,4,-10,-377,-61,-685
1,-1140,-1207,-4034,-65,11,-7,-377,-61,-685
1,-1137,-1226,-4048,-68,6,-9,-377,-61,-685
1,-1153,-1213,-4011,-62,2,-11,-381,-60,-692
1,-1152,-1253,-4048,-62,6,-6,-381,-60,-692
1,-1136,-1211,-4019,-66,13,-12,-381,-60,-692
1,-1125,-1221,-4033,-60,8,-4,-381,-60,-692
1,-1137,-1226,-4023,-64,9,3,-381,-60,-692
1,-1130,-1213,-4019,-66,4,5,-381,-60,-692
1,-1153,-1217,-4034,-60,12,3,-381,-60,-692
1,-1125,-1194,-4043,-66,11,10,-381,-60,-692
1,-1121,-1204,-4065,-61,13,5,-381,-60,-692
1,-1122,-1200,-4040,-58,11,5,-381,-60,-692
1,-1124,-1243,-4014,-61,11,9,-381,-60,-692
1,-1135,-1239,-4018,-64,9,6,-381,-60,-692
1,-1117,-1201,-4048,-56,12,-4,-381,-60,-692
1,-1131,-1245,-3986,-60,11,-3,-381,-60,-692
1,-1132,-1205,-4075,-60,13,1,-381,-60,-692
1,-1110,-1194,-4079,-56,7,2,-381,-60,-692
1,-1121,-1218,-4057,-60,11,1,-381,-60,-692
1,-1147,-1230,-4019,-64,10,3,-375,-67,-683
1,-1128,-1247,-4024,-57,11,0,-375,-67,-683
1,-1137,-1220,-3996,-62,12,6,-375,-67,-683
1,-1133,-1226,-4037,-65,13,5,-375,-67,-683
1,-1140,-1192,-4043,-63,5,5,-375,-67,-683
1,-1126,-1212,-4008,-58,5,1,-375,-67,-683
1,-1148,-1240,-4016,-61,6,4,-375,-67,-683
1,-1135,-1243,-4005,-58,11,3,-375,-67,-683
1,-1129,-1220,-4027,-51,8,2,-375,-67,-683
1,-1122,-1227,-3985,-49,13,-3,-375,-67,-683
1,-1131,-1231,-4014,-52,7,-3,-375,-67,-683
1,-1136,-1238,-4021,-54,5,-3,-375,-67,-683
1,-1121,-1236,-4052,-52,7,-8,-375,-67,-683
1,-1156,-1211,-4014,-55,8,5,-375,-67,-683
1,-1120,-1200,-4077,-58,7,-1,-375,-67,-683
1,-1135,-1239,-4036,-59,0,4,-375,-67,-683
1,-1127,-1236,-4012,-54,3,4,-376,-63,-688
1,-1138,-1220,-4026,-58,9,11,-376,-63,-688
1,-1119,-1250,-4037,-57,2,3,-376,-63,-688
1,-1141,-1202,-4008,-58,8,2,-376,-63,-688
1,-1110,-1210,-4011,-61,10,0,-376,-63,-688
1,-1129,-1262,-3976,-62,1,-6,-376,-63,-688
1,-1103,-1260,-4043,-58,1,-9,-376,-63,-688
1,-1134,-1235,-4072,-59,2,-18,-376,-63,-688
1,-1124,-1245,-4017,-59,2,-27,-376,-63,-688
1,-1130,-1230,-4077,-60,-4,-17,-376,-63,-688
1,-1138,-1234,-4037,-63,0,-25,-376,-63,-688
1,-1127,-1237,-4024,-69,1,-24,-376,-63,-688
1,-1156,-1215,-4007,-66,-4,-18,-376,-63,-688
1,-1140,-1236,-4004,-72,1,-21,-376,-63,-688
1,-1132,-1230,-4032,-74,6,-17,-376,-63,-688
1,-1097,-1231,-3982,-76,-4,-21,-376,-63,-688
1,-1119,-1218,-4010,-72,-5,-19,-378,-60,-692
1,-1164,-1229,-3988,-72,3,-15,-378,-60,-692
1,-1135,-1205,-4014,-73,-3,-20,-378,-60,-692
1,-1137,-1254,-4004,-68,3,-20,-378,-60,-692
1,-1142,-1244,-4017,-67,-6,-28,-378,-60,-692
1,-1132,-1238,-4034,-71,-5,-24,-378,-60,-692
1,-1119,-1214,-4011,-68,-7,-31,-378,-60,-692
1,-1131,-1211,-4027,-68,-1,-25,-378,-60,-692
1,-1149,-1207,-4010,-64,3,-26,-378,-60,-692
1,-1134,-1197,-4020,-72,0,-19,-378,-60,-692
1,-1141,-1196,-4031,-63,2,-9,-378,-60,-692
1,-1158,-1213,-3992,-69,5,-7,-378,-60,-692
1,-1139,-1228,-4014,-67,9,-2,-378,-60,-692
1,-1137,-1235,-4031,-69,17,1,-378,-60,-692
1,-1134,-1208,-4039,-71,9,5,-378,-60,-692
1,-1147,-1232,-4021,-66,13,5,-378,-60,-692
1,-1151,-1210,-4044,-62,8,2,-378,-60,-692
1,-1135,-1211,-3992,-66,19,0,-377,-67,-686
1,-1128,-1233,-4049,-54,4,-1,-377,-67,-686
1,-1143,-1224,-4006,-59,9,-5,-377,-67,-686
1,-1170,-1225,-4031,-54,9,-6,-377,-67,-686
1,-1146,-1226,-4004,-60,11,-3,-377,-67,-686
1,-1139,-1217,-4052,-55,6,-7,-377,-67,-686
1,-1121,-1227,-4010,-59,10,3,-377,-67,-686
1,-1128,-1219,-4051,-55,9,2,-377,-67,-686
1,-1122,-1231,-4039,-59,2,4,-377,-67,-686
1,-1132,-1228,-4011,-66,6,5,-377,-67,-686
1,-1138,-1224,-3999,-58,20,7,-377,-67,-686
1,-1141,-1222,-4016,-60,12,5,-377,-67,-686
1,-1140,-1207,-4036,-57,15,7,-377,-67,-686
1,-1130,-1210,-4036,-60,13,8,-377,-67,-686
1,-1112,-1236,-4020,-60,0,-1,-377,-67,-686
1,-1153,-1227,-4026,-70,-2,-6,-377,-67,-686
1,-1143,-1239,-4023,-67,6,-2,-379,-61,-684
1,-1134,-1213,-3998,-63,1,-5,-379,-61,-684
1,-1121,-1231,-4026,-68,3,-10,-379,-61,-684
1,-1137,-1228,-4015,-64,0,-8,-379,-61,-684
1,-1121,-1196,-4029,-68,3,-11,-379,-61,-684
1,-1121,-1235,-4026,-65,4,-11,-379,-61,-684
1,-1146,-1223,-3985,-67,-2,-16,-379,-61,-684
1,-1120,-1221,-4048,-66,3,-12,-379,-61,-684
1,-1141,-1223,-4001,-64,-2,-12,-379,-61,-684
1,-1163,-1215,-4001,-62,0,-5,-379,-61,-684
1,-1136,-1230,-4008,-74,-2,-11,-379,-61,-684
1,-1127,-1235,-4008,-72,6,-9,-379,-61,-684
1,-1138,-1226,-4027,-68,1,-4,-379,-61,-684
1,-1142,-1228,-4018,-69,2,-5,-379,-61,-684
1,-1138,-1222,-4041,-75,6,-10,-379,-61,-684
1,-1142,-1208,-4036,-64,-1,-6,-379,-61,-684
1,-1144,-1208,-4039,-66,7,-6,-379,-58,-693
1,-1150,-1232,-3995,-61,2,-9,-380,-58,-693
1,-1116,-1210,-4047,-63,1,-3,-380,-58,-693
1,-1125,-1211,-4046,-65,2,-14,-380,-58,-693
1,-1153,-1211,-4034,-70,3,-4,-380,-58,-693
1,-1130,-1210,-3998,-63,6,-3,-380,-58,-693
1,-1120,-1207,-4012,-59,12,3,-380,-58,-693
1,-1139,-1233,-4017,-58,5,-1,-380,-58,-693
1,-1161,-1190,-3991,-63,13,2,-380,-58,-693
1,-1133,-1215,-4030,-58,14,4,-380,-58,-693
1,-1112,-1191,-4019,-59,9,7,-380,-58,-693
1,-1155,-1225,-4021,-56,13,9,-380,-58,-693
1,-1138,-1223,-4031,-52,10,8,-380,-58,-693
1,-1107,-1235,-4022,-56,10,10,-380,-58,-693
1,-1132,-1222,-4010,-55,13,11,-380,-58,-693
1,-1130,-1205,-4051,-53,12,6,-380,-58,-693
1,-1138,-1228,-4034,-56,11,4,-380,-58,-693
1,-1140,-1223,-4023,-51,7,-3,-377,-67,-688
1,-1140,-1217,-3994,-57,14,-1,-377,-67,-688
1,-1145,-1251,-4015,-48,4,-1,-377,-67,-688
1,-1132,-1228,-4033,-58,6,-6,-377,-67,-688
1,-1129,-1254,-4012,-54,10,1,-377,-67,-688
1,-1157,-1214,-4058,-54,9,0,-377,-67,-688
1,-1141,-1209,-4018,-63,14,2,-377,-67,-688
1,-1105,-1231,-4036,-60,12,12,-377,-67,-688
1,-1122,-1232,-3994,-57,8,8,-377,-67,-688
1,-1125,-1237,-4040,-64,11,10,-377,-67,-688
1,-1149,-1227,-4035,-63,7,6,-377,-67,-688
1,-1142,-1261,-4025,-55,2,4,-377,-67,-688
1,-1135,-1239,-4018,-57,13,4,-377,-67,-688
1,-1126,-1218,-4057,-56,4,-3,-377,-67,-688
1,-1148,-1222,-4019,-65,1,-8,-377,-67,-688
1,-1132,-1212,-4067,-61,-2,-9,-377,-67,-688
1,-1133,-1245,-4007,-62,6,-7,-376,-63,-686
1,-1122,-1265,-4009,-58,4,-7,-376,-63,-686
1,-1132,-1241,-4037,-57,8,-2,-376,-63,-686
1,-1121,-1225,-4038,-62,11,-9,-376,-63,-686
1,-1135,-1244,-4004,-66,9,-3,-376,-63,-686
1,-1154,-1257,-4016,-71,0,-2,-376,-63,-686
1,-1121,-1213,-4021,-67,0,-7,-376,-63,-686
1,-1136,-1221,-4001,-67,8,-10,-376,-63,-686
1,-1142,-1242,-4013,-64,9,-7,-376,-63,-686
1,-1123,-1242,-4011,-66,5,-6,-376,-63,-686
1,-1125,-1248,-4035,-65,5,-8,-376,-63,-686
1,-1145,-1251,-4030,-70,-3,-15,-376,-63,-686
1,-1131,-1218,-3974,-74,2,-15,-376,-63,-686
1,-1118,-1232,-4037,-67,5,-22,-376,-63,-686
1,-1128,-1207,-4032,-78,-1,-21,-376,-63,-686
1,-1120,-1206,-3987,-78,1,-23,-376,-63,-686
1,-1151,-1210,-4024,-71,-5,-26,-376,-63,-686
1,-1137,-1202,-4025,-75,-2,-28,-376,-63,-686
1,-1157,-1239,-4022,-77,-2,-21,-376,-63,-686
1,-1129,-1205,-3996,-71,3,-29,-376,-63,-686
1,-1150,-1218,-4000,-83,-1,-25,-376,-63,-686
1,-1120,-1214,-4033,-83,-3,-26,-376,-63,-686
1,-1152,-1207,-4007,-75,2,-20,-376,-63,-686
1,-1129,-1181,-4025,-76,1,-20,-376,-63,-686
1,-1142,-1202,-4016,-78,0,-22,-376,-63,-686
1,-1146,-1218,-4026,-72,5,-26,-376,-63,-686
1,-1128,-1226,-4062,-66,6,-13,-376,-63,-686
1,-1147,-1214,-4043,-72,-6,-19,-376,-63,-686
1,-1116,-1214,-4075,-66,3,-18,-376,-63,-686
1,-1134,-1186,-4021,-65,8,-12,-376,-63,-686
1,-1143,-1208,-4036,-64,6,-10,-376,-63,-686
1,-1152,-1246,-4030,-65,4,-6,-376,-63,-686
1,-1123,-1225,-4033,-58,13,-3,-376,-63,-686
1,-1139,-1207,-3986,-61,10,-2,-374,-69,-691
1,-1156,-1239,-4048,-56,10,6,-374,-69,-691
1,-1152,-1222,-4008,-53,12,12,-374,-69,-691
1,-1135,-1224,-4054,-53,13,13,-374,-69,-691
1,-1167,-1239,-4004,-51,19,22,-374,-69,-691
1,-1111,-1223,-4056,-49,16,15,-374,-69,-691
1,-1155,-1220,-4031,-46,16,21,-374,-69,-691
1,-1114,-1233,-4008,-46,14,19,-374,-69,-691
1,-1138,-1215,-3992,-49,14,20,-374,-69,-691
1,-1141,-1217,-4041,-43,16,22,-374,-69,-691
1,-1138,-1222,-4027,-46,13,14,-374,-69,-691
1,-1108,-1212,-4017,-44,15,8,-374,-69,-691
1,-1114,-1225,-4019,-50,8,9,-374,-69,-691
1,-1107,-1226,-4021,-50,17,10,-374,-69,-691
1,-1121,-1241,-3999,-49,11,7,-374,-69,-691
1,-1131,-1223,-4009,-56,9,3,-374,-69,-691
1,-1125,-1220,-4021,-56,9,5,-377,-63,-685
1,-1104,-1222,-4042,-62,5,0,-377,-63,-685
1,-1130,-1217,-4036,-62,6,3,-377,-63,-685
1,-1137,-1221,-4013,-58,3,-1,-377,-63,-685
1,-1105,-1237,-4016,-61,13,-7,-377,-63,-685
1,-1121,-1226,-4029,-63,1,-7,-377,-63,-685
1,-1127,-1219,-3996,-73,-2,-14,-377,-63,-685
1,-1124,-1245,-4025,-65,8,-23,-377,-63,-685
1,-1142,-1210,-4005,-71,-3,-20,-377,-63,-685
1,-1147,-1224,-4030,-69,4,-24,-377,-63,-685
1,-1125,-1221,-4027,-64,-6,-27,-377,-63,-685
1,-1145,-1238,-4024,-68,2,-25,-377,-63,-685
1,-1159,-1225,-4001,-77,-3,-27,-377,-63,-685
1,-1134,-1219,-4051,-74,-4,-28,-377,-63,-685
1,-1132,-1223,-4027,-65,-5,-21,-377,-63,-685
1,-1146,-1218,-4018,-72,-6,-18,-377,-63,-685
1,-1133,-1227,-4016,-72,-1,-22,-380,-63,-692
1,-1144,-1193,-4033,-64,1,-12,-380,-63,-692
1,-1122,-1229,-3979,-67,3,-13,-380,-63,-692
1,-1138,-1231,-3972,-68,2,-14,-380,-63,-692
1,-1131,-1223,-4043,-71,-4,-7,-380,-63,-692
1,-1118,-1223,-4047,-66,-1,-12,-380,-63,-692
1,-1130,-1206,-4054,-66,5,-5,-380,-63,-692
1,-1155,-1228,-4046,-63,-3,-11,-380,-63,-692
1,-1140,-1233,-4041,-61,2,-10,-380,-63,-692
1,-1163,-1227,-4031,-60,4,-4,-380,-63,-692
1,-1140,-1220,-3995,-65,6,-3,-380,-63,-692
1,-1130,-1235,-4044,-62,3,-5,-380,-63,-692
1,-1168,-1210,-4016,-58,11,0,-380,-63,-692
