,ax,ay,az,gx,gy,gz,cx,cy,cz
1033,2832,1899,-7822,-2310,-17364,1404,-161,590,-295
1034,2875,1491,-7061,-2968,-20815,2133,-161,590,-295
1035,2749,742,-6103,-4276,-23380,2771,-189,607,-260
1036,2776,1771,-4458,-5423,-24160,3665,-189,607,-260
1037,3262,1295,-4079,-5293,-25492,4029,-189,607,-260
1038,3972,1239,-1997,-5876,-26417,4150,-189,607,-260
1039,4508,1192,-57,-7393,-27277,4598,-189,607,-260
1040,4515,1885,987,-8496,-27444,4596,-189,607,-260
1041,4057,3387,1150,-8158,-26989,3851,-189,607,-260
1042,4205,4538,1547,-5300,-25759,2989,-189,607,-260
1043,3955,3840,1828,-4233,-24124,2855,-189,607,-260
1044,3815,3765,1734,-3553,-22339,2806,-189,607,-260
1045,3815,4051,1566,-3692,-20538,2381,-189,607,-260
1046,2886,4543,2227,-3878,-18269,1697,-189,607,-260
1047,2540,4741,3700,-3720,-16175,1073,-189,607,-260
1048,2157,5283,4474,-3236,-14192,710,-189,607,-260
1049,1637,4878,4807,-2972,-12122,550,-189,607,-260
1050,552,4904,4301,-2341,-9258,489,-162,613,-75
1051,221,4804,3586,-1851,-7148,489,-162,613,-75
1052,468,5135,2888,-1357,-5575,297,-162,613,-75
1053,625,5029,1828,-963,-4312,75,-162,613,-75
1054,984,5275,1145,-452,-3594,-229,-162,613,-75
1055,911,5165,711,96,-3035,-404,-162,613,-75
1056,730,4993,475,521,-2791,-537,-162,613,-75
1057,707,4683,477,837,-2561,-616,-162,613,-75
1058,393,4264,686,1204,-2023,-569,-162,613,-75
1059,206,3820,720,1313,-1509,-444,-162,613,-75
1060,9,3522,699,1417,-889,-258,-162,613,-75
1061,-14,3314,564,1441,-156,-33,-162,613,-75
1062,-15,3309,299,1428,485,174,-162,613,-75
1063,127,3490,-44,1453,1125,362,-162,613,-75
1064,354,3708,-331,1454,1579,482,-162,613,-75
1065,551,3964,-809,1346,1877,555,-162,613,-75
1066,713,4180,-1262,1077,1987,549,-170,615,-73
1067,918,4431,-1664,740,1977,494,-170,615,-73
1068,1011,4724,-1738,514,1895,416,-170,615,-73
1069,961,4831,-1750,334,1677,240,-170,615,-73
1070,1016,4897,-1664,326,1537,103,-170,615,-73
1071,979,4838,-1562,312,1440,-9,-170,615,-73
1072,834,4786,-1530,211,1438,-104,-170,615,-73
1073,799,4673,-1483,128,1469,-197,-170,615,-73
1074,740,4592,-1400,171,1480,-273,-170,615,-73
1075,714,4517,-1308,296,1475,-346,-170,615,-73
1076,664,4424,-1272,400,1456,-385,-170,615,-73
1077,621,4282,-1231,455,1464,-413,-170,615,-73
1078,540,4121,-1248,402,1531,-437,-170,615,-73
1079,534,4010,-1250,312,1596,-404,-170,615,-73
1080,583,4006,-1135,199,1637,-377,-170,615,-73
1081,504,3982,-1047,150,1714,-336,-170,615,-73
1082,546,3962,-1006,115,1776,-316,-172,622,-90
1083,543,3904,-1070,56,1841,-272,-172,622,-90
1084,558,3881,-1063,-13,1928,-232,-172,622,-90
1085,518,3828,-1042,-111,2024,-202,-172,622,-90
1086,574,3822,-981,-211,2115,-171,-172,622,-90
1087,586,3823,-927,-239,2204,-132,-172,622,-90
1088,619,3841,-966,-227,2231,-108,-172,622,-90
1089,631,3709,-1261,-270,2189,-104,-172,622,-90
1090,624,3700,-1342,-333,2116,-66,-172,622,-90
1091,644,3668,-1357,-407,2017,-43,-172,622,-90
1092,650,3803,-1376,-409,1936,-29,-172,622,-90
1093,677,3821,-1338,-369,1837,-14,-172,622,-90
1094,668,3907,-1457,-271,1690,-23,-172,622,-90
1095,698,3971,-1566,-224,1524,-58,-172,622,-90
1096,713,3973,-1628,-246,1363,-98,-172,622,-90
1097,708,4009,-1642,-254,1203,-128,-172,622,-90
1098,679,4013,-1720,-161,1037,-158,-169,613,-100
1099,677,3936,-1893,-91,795,-204,-169,613,-100
1100,611,3857,-1918,-58,541,-246,-169,613,-100
1101,590,3730,-1872,-64,293,-238,-169,613,-100
1102,545,3700,-1760,-78,131,-205,-169,613,-100
1103,556,3714,-1550,-98,20,-164,-169,613,-100
1104,488,3698,-1365,-133,-31,-129,-169,613,-100
1105,492,3720,-1220,-173,-12,-86,-169,613,-100
1106,479,3776,-1120,-174,46,-58,-169,613,-100
1107,497,3732,-998,-152,116,-34,-169,613,-100
1108,510,3793,-971,-107,194,-4,-169,613,-100
1109,492,3804,-935,-91,300,11,-169,613,-100
1110,562,3809,-902,-96,394,24,-169,613,-100
1111,571,3812,-847,-86,427,28,-169,613,-100
1112,575,3900,-824,-44,457,29,-169,613,-100
1113,609,3842,-844,10,449,38,-169,613,-100
1114,641,3866,-838,38,438,37,-178,617,-93
1115,650,3870,-868,68,422,34,-178,617,-93
1116,669,3893,-903,101,412,36,-178,617,-93
1117,676,3869,-902,166,385,39,-178,617,-93
1118,625,3823,-915,232,368,39,-178,617,-93
1119,626,3827,-1013,303,357,58,-178,617,-93
1120,633,3760,-1024,354,303,79,-178,617,-93
1121,616,3738,-1105,385,251,102,-178,617,-93
1122,577,3767,-1207,386,202,133,-178,617,-93
1123,578,3809,-1217,376,158,158,-178,617,-93
1124,600,3812,-1224,371,117,176,-178,617,-93
1125,589,3871,-1192,425,102,194,-178,617,-93
1126,615,3951,-1234,497,121,205,-178,617,-93
1127,627,4074,-1193,551,162,200,-178,617,-93
1128,684,4086,-1202,589,178,184,-178,617,-93
1129,658,4107,-1189,635,172,161,-178,617,-93
1130,646,4042,-1141,662,200,163,-176,619,-106
1131,605,4072,-1143,699,276,151,-176,619,-106
1132,633,4100,-1129,720,373,152,-176,619,-106
1133,643,4142,-1138,711,458,133,-176,619,-106
1134,643,4147,-1118,712,513,126,-176,619,-106
1135,660,4146,-1172,742,617,115,-176,619,-106
1136,671,4172,-1130,778,717,104,-176,619,-106
1137,669,4136,-1169,757,767,93,-176,619,-106
1138,643,4118,-1079,751,848,82,-176,619,-106
1139,671,4088,-1003,725,912,39,-176,619,-106
1140,682,4125,-917,777,1036,10,-176,619,-106
1141,693,4119,-895,873,1200,21,-176,619,-106
1142,669,4125,-889,930,1433,24,-176,619,-106
1143,641,4117,-840,960,1689,-8,-176,619,-106
1144,646,4086,-760,1029,1939,-27,-176,619,-106
1145,654,4060,-648,1120,2210,-55,-176,619,-106
1146,626,4012,-634,1274,2522,-70,-176,612,-132
1147,658,3884,-496,1362,2798,-51,-167,612,-132
1148,654,3832,-461,1449,3111,-17,-167,612,-132
1149,650,3828,-413,1563,3454,30,-167,612,-132
1150,609,3799,-453,1710,3870,55,-167,612,-132
1151,607,3677,-536,1736,4330,110,-167,612,-132
1152,667,3800,-514,1862,4836,152,-167,612,-132
1153,909,3779,-500,2053,5057,136,-167,612,-132
1154,801,3830,-637,1991,5374,16,-167,612,-132
1155,1020,3966,-443,1938,5801,35,-167,612,-132
1156,967,3767,-528,2071,6037,56,-167,612,-132
1157,1006,3794,-587,2110,6267,41,-167,612,-132
1158,1020,3794,-675,2209,6553,37,-167,612,-132
1159,1048,3868,-783,2244,6879,-28,-167,612,-132
1160,1104,3947,-846,2234,7292,-138,-167,612,-132
1161,1280,4055,-848,2263,7427,-282,-167,612,-132
1162,1299,4100,-863,2367,7555,-452,-164,611,-192
1163,1288,4089,-936,2504,7681,-539,-164,611,-192
1164,1467,4099,-1020,2619,7756,-728,-164,611,-192
1165,1330,4037,-1107,2743,7876,-752,-164,611,-192
1166,1345,4044,-1158,2788,8061,-840,-164,611,-192
1167,1341,3921,-1343,2871,8214,-945,-164,611,-192
1168,1283,4067,-1534,2901,8248,-1020,-164,611,-192
1169,1382,3923,-1621,3061,8109,-1161,-164,611,-192
1170,1450,3887,-1677,3126,7774,-1208,-164,611,-192
1171,1247,3867,-1805,3138,7829,-1255,-164,611,-192
1172,1271,3780,-1848,3099,7567,-1477,-164,611,-192
1173,1040,3605,-2053,2970,7501,-1386,-164,611,-192
1174,1240,3606,-1974,2834,7472,-1445,-164,611,-192
1175,1166,3520,-1900,2638,7462,-1405,-164,611,-192
1176,1216,3590,-1882,2368,7404,-1372,-164,611,-192
1177,1387,3611,-1844,2191,7146,-1338,-164,611,-192
1178,1322,3626,-1786,2023,6836,-1303,-155,602,-275
1179,1328,3655,-1866,1979,6568,-1268,-155,602,-275
1180,1254,3725,-1839,1927,6319,-1247,-155,602,-275
1181,1216,3630,-1795,1850,6171,-1185,-155,602,-275
1182,1229,3521,-1789,1661,6061,-1126,-155,602,-275
1183,1144,3562,-1801,1537,5910,-1071,-155,602,-275
1184,1293,3579,-1835,1414,5667,-1012,-155,602,-275
1185,1237,3632,-1901,1336,5496,-979,-155,602,-275
1186,1241,3594,-1905,1243,5336,-947,-155,602,-275
1187,1260,3602,-1934,1202,5166,-921,-155,602,-275
1188,1277,3628,-1940,1152,4983,-915,-155,602,-275
1189,1323,3623,-1930,1113,4694,-912,-155,602,-275
1190,1282,3627,-1780,1011,4476,-928,-155,602,-275
1191,1193,3677,-1671,823,4507,-963,-155,602,-275
1192,1258,3718,-1509,772,4611,-983,-155,602,-275
1193,1239,3795,-1481,843,4779,-1000,-128,580,-316
1194,1230,3801,-1348,956,4891,-1009,-128,580,-316
1195,1192,3782,-1259,1031,5058,-1029,-128,580,-316
1196,1151,3846,-1215,1148,5266,-1039,-128,580,-316
1197,1177,3811,-1196,1167,5338,-1006,-128,580,-316
1198,1039,3827,-1254,1262,5485,-1014,-128,580,-316
1199,1186,3763,-1262,1376,5464,-986,-128,580,-316
1200,1121,3700,-1351,1432,5406,-928,-128,580,-316
1201,1202,3592,-1456,1443,5234,-868,-128,580,-316
1202,1139,3562,-1547,1381,5009,-770,-128,580,-316
1203,1098,3522,-1675,1297,4852,-698,-128,580,-316
1204,1284,3455,-1728,1178,4588,-627,-128,580,-316
1205,1227,3454,-1838,993,4288,-550,-128,580,-316
1206,1390,3471,-1865,832,3927,-501,-128,580,-316
1207,1227,3507,-1950,658,3646,-439,-128,580,-316
1208,1445,3511,-1900,542,3352,-414,-128,580,-316
1209,1533,3477,-1833,440,3035,-447,-112,566,-350
1210,1310,3586,-1804,361,3025,-512,-112,566,-350
1211,1357,3536,-1654,248,2933,-505,-112,566,-350
1212,1321,3594,-1529,240,3022,-534,-112,566,-350
1213,1294,3664,-1384,254,3180,-556,-112,566,-350
1214,1183,3714,-1314,285,3276,-557,-112,566,-350
1215,1195,3773,-1285,363,3345,-536,-112,566,-350
1216,1162,3776,-1247,431,3404,-513,-112,566,-350
1217,1221,3784,-1273,526,3413,-476,-112,566,-350
1218,1272,3711,-1317,579,3347,-451,-112,566,-350
1219,1196,3648,-1415,569,3244,-452,-112,566,-350
1220,1346,3631,-1394,506,3080,-489,-112,566,-350
1221,1286,3579,-1301,343,2895,-482,-112,566,-350
1222,1301,3584,-1425,215,2616,-437,-112,566,-350
1223,1285,3597,-1461,128,2362,-380,-112,566,-350
1224,1348,3556,-1499,85,2100,-348,-91,573,-362
1225,1308,3562,-1586,51,1911,-340,-91,573,-362
1226,1251,3527,-1554,-37,1700,-304,-91,573,-362
1227,1199,3574,-1516,-130,1416,-246,-91,573,-362
1228,1124,3611,-1487,-187,1075,-187,-91,573,-362
1229,1077,3618,-1406,-225,706,-137,-91,573,-362
1230,985,3637,-1431,-253,383,-92,-91,573,-362
1231,873,3624,-1349,-273,67,-13,-91,573,-362
1232,812,3679,-1340,-255,-300,129,-91,573,-362
1233,810,3791,-1473,-280,-919,346,-91,573,-362
1234,820,3872,-1821,-218,-1817,625,-91,573,-362
1235,1033,4074,-2410,91,-3121,921,-91,573,-362
1236,898,3750,-2550,-113,-4331,1124,-91,573,-362
1237,1188,3892,-3233,-353,-5691,1544,-91,573,-362
1238,1688,3778,-4201,-547,-7548,1922,-91,573,-362
1239,2056,3823,-5156,-629,-9823,2231,-91,573,-362
1240,2424,3798,-6387,-577,-12223,2399,-90,565,-348
1241,2789,3286,-7403,-815,-14756,2628,-90,565,-348
1242,3147,2366,-7636,-1539,-17369,2893,-90,565,-348
1243,2908,1870,-7318,-3115,-19007,2949,-90,565,-348
1244,2881,1376,-6791,-4977,-19987,3107,-90,565,-348
1245,3285,1716,-5939,-6147,-20762,3050,-90,565,-348
1246,4100,1707,-4487,-6208,-22151,2741,-90,565,-348
1247,4478,1972,-2261,-6568,-23550,2882,-90,565,-348
1248,4200,696,-3249,-6685,-24854,2614,-90,565,-348
1249,5005,846,-69,-8145,-25519,2710,-90,565,-348
1250,3928,1622,1658,-9039,-25175,2596,-90,565,-348
1251,2760,2564,3203,-9703,-23693,2614,-90,565,-348
1252,2163,3356,3662,-8853,-21818,2510,-90,565,-348
1253,1744,3850,3711,-7288,-19679,2258,-90,565,-348
1254,1710,3895,3375,-6417,-17818,2128,-90,565,-348
1255,1479,4211,2543,-5394,-15948,1953,-182,612,-173
1256,1146,4370,1457,-4639,-14181,1761,-182,612,-173
1257,985,4526,568,-3707,-12224,1467,-182,612,-173
1258,1318,4544,182,-2923,-10742,1199,-182,612,-173
1259,1262,4538,238,-2248,-9556,900,-182,612,-173
1260,1054,4579,404,-1973,-8480,692,-182,612,-173
1261,1106,4664,457,-1710,-7584,427,-182,612,-173
1262,923,4777,519,-1582,-6723,203,-182,612,-173
1263,938,4537,547,-1602,-5972,90,-182,612,-173
1264,632,4501,456,-1411,-5112,-44,-182,612,-173
1265,577,4365,315,-1301,-4473,-213,-182,612,-173
1266,603,4447,125,-1079,-3831,-352,-182,612,-173
1267,463,4497,-132,-706,-3259,-398,-182,612,-173
1268,463,4283,-390,-432,-2649,-393,-182,612,-173
1269,402,4218,-838,-203,-2168,-403,-182,612,-173
1270,272,4132,-1103,-52,-1703,-382,-182,612,-173
1271,454,4019,-1170,35,-1408,-353,-184,620,-116
1272,440,3980,-1250,106,-1156,-309,-184,620,-116
1273,308,3949,-1281,223,-950,-264,-184,620,-116
1274,328,3868,-1196,227,-756,-219,-184,620,-116
1275,321,3807,-1065,151,-524,-159,-184,620,-116
1276,374,3779,-882,72,-310,-88,-184,620,-116
1277,321,3845,-764,110,-59,-17,-184,620,-116
1278,315,3891,-752,216,229,38,-184,620,-116
1279,331,4009,-799,341,508,24,-184,620,-116
1280,428,4092,-867,496,803,53,-184,620,-116
1281,544,4130,-1017,636,963,37,-184,620,-116
1282,640,4095,-1123,702,1022,10,-184,620,-116
1283,676,4061,-1253,664,1007,-19,-184,620,-116
1284,720,4031,-1366,589,962,-29,-184,620,-116
1285,738,4012,-1392,488,907,-31,-184,620,-116
1286,746,4028,-1398,409,819,-22,-184,620,-116
1287,708,4059,-1397,363,748,-27,-179,610,-132
1288,682,4036,-1406,335,722,-40,-179,610,-132
1289,649,4025,-1417,368,726,-56,-179,610,-132
1290,648,3963,-1437,382,721,-57,-179,610,-132
1291,612,3923,-1448,359,693,-56,-179,610,-132
1292,573,3879,-1534,379,671,-46,-179,610,-132
1293,554,3864,-1540,409,653,-39,-179,610,-132
1294,558,3849,-1517,418,624,-22,-179,610,-132
1295,552,3800,-1509,388,600,13,-179,610,-132
1296,526,3824,-1454,338,582,47,-179,610,-132
1297,534,3825,-1401,305,580,69,-179,610,-132
1298,508,3765,-1344,260,590,98,-179,610,-132
1299,483,3791,-1286,245,621,122,-179,610,-132
1300,496,3822,-1241,282,689,147,-179,610,-132
1301,494,3848,-1193,344,771,169,-179,610,-132
1302,532,3787,-1138,376,824,186,-179,610,-132
1303,508,3783,-1104,389,882,214,-188,613,-138
1304,533,3770,-1246,383,966,230,-188,613,-138
1305,547,3780,-1314,342,1016,259,-188,613,-138
1306,621,3758,-1503,247,967,278,-188,613,-138
1307,623,3801,-1660,159,864,267,-188,613,-138
1308,670,3781,-1740,86,738,243,-188,613,-138
1309,677,3789,-1733,-13,627,226,-188,613,-138
1310,689,3786,-1729,-91,501,212,-188,613,-138
1311,698,3796,-1596,-183,375,223,-188,613,-138
1312,629,3844,-1434,-240,319,232,-188,613,-138
1313,624,3860,-1397,-240,298,230,-188,613,-138
1314,597,3926,-1430,-207,318,196,-188,613,-138
1315,650,3928,-1491,-162,322,177,-188,613,-138
1316,640,3895,-1512,-128,326,162,-188,613,-138
1317,636,3927,-1557,-82,363,149,-188,613,-138
1318,619,3922,-1497,-57,371,129,-188,613,-138
1319,656,3957,-1447,-6,359,124,-180,617,-142
1320,625,3943,-1408,41,317,107,-180,617,-142
1321,665,4011,-1358,95,284,94,-180,617,-142
1322,643,3988,-1320,147,284,81,-180,617,-142
1323,642,3948,-1294,172,310,64,-180,617,-142
1324,634,3919,-1234,180,350,62,-180,617,-142
1325,611,3838,-1250,187,396,67,-180,617,-142
1326,615,3834,-1209,223,443,77,-180,617,-142
1327,586,3827,-1245,278,508,93,-180,617,-142
1328,579,3817,-1247,326,576,112,-180,617,-142
1329,580,3789,-1216,349,652,135,-180,617,-142
1330,583,3789,-1285,348,725,155,-180,617,-142
1331,589,3819,-1305,344,813,174,-180,617,-142
1332,608,3855,-1366,336,905,173,-180,617,-142
1333,654,3872,-1337,302,983,162,-180,617,-142
1334,679,3863,-1293,252,1020,142,-180,617,-142
1335,643,3901,-1341,273,1067,137,-170,611,-156
1336,618,3867,-1341,325,1182,132,-170,611,-156
1337,615,3829,-1317,371,1321,144,-170,611,-156
1338,584,3796,-1295,359,1499,163,-170,611,-156
1339,602,3795,-1278,364,1671,176,-170,611,-156
1340,586,3800,-1248,396,1886,196,-170,611,-156
1341,593,3892,-1195,487,2117,200,-170,611,-156
1342,605,3917,-1089,610,2379,206,-170,611,-156
1343,641,3941,-1048,721,2663,198,-170,611,-156
1344,664,3964,-1018,829,2936,176,-170,611,-156
1345,705,3996,-1016,924,3238,163,-170,611,-156
1346,699,3975,-1029,1014,3549,115,-170,611,-156
1347,697,3980,-1021,1118,3848,62,-170,611,-156
1348,730,3957,-1064,1176,4117,-16,-170,611,-156
1349,878,3864,-1018,1160,4252,-71,-170,611,-156
1350,793,3927,-1008,1197,4412,-131,-170,611,-156
1351,896,3891,-1005,1181,4510,-172,-168,613,-177
1352,861,3878,-1051,1173,4698,-221,-168,613,-177
1353,895,3927,-1053,1210,4974,-237,-168,613,-177
1354,982,4001,-1025,1345,5118,-318,-168,613,-177
1355,1015,3939,-1037,1400,5274,-407,-168,613,-177
1356,928,3881,-1093,1485,5469,-495,-168,613,-177
1357,1075,3881,-1062,1642,5585,-543,-168,613,-177
1358,1125,3801,-1041,1718,5572,-714,-168,613,-177
1359,1115,3917,-1011,1758,5837,-627,-168,613,-177
1360,1019,3901,-1202,1876,6146,-665,-168,613,-177
1361,1027,3842,-1196,2093,6356,-759,-168,613,-177
1362,1196,3785,-1241,2327,6499,-818,-168,613,-177
1363,1143,3649,-1138,2486,6684,-852,-168,613,-177
1364,1102,3563,-1166,2564,6956,-865,-168,613,-177
1365,1066,3549,-1239,2667,7261,-922,-168,613,-177
1366,1127,3572,-1236,2742,7473,-915,-168,613,-177
1367,1323,3531,-1246,2805,7523,-938,-168,613,-177
1368,1185,3519,-1176,2868,7250,-1110,-168,613,-177
1369,1139,3481,-1411,2925,7354,-1115,-168,613,-177
1370,1009,3439,-1322,2848,7893,-1092,-168,613,-177
1371,1141,3592,-1348,2782,8554,-1142,-168,613,-177
1372,1383,3673,-1443,2758,8517,-1095,-168,613,-177
1373,1498,3633,-1462,2597,8169,-1085,-168,613,-177
1374,1412,3868,-1626,2511,7896,-1051,-168,613,-177
1375,1320,3920,-1675,2582,7738,-1174,-168,613,-177
1376,1366,3859,-1664,2571,7701,-1252,-168,613,-177
1377,1308,3789,-1717,2464,7798,-1222,-168,613,-177
1378,1492,3735,-1674,2286,7674,-1214,-168,613,-177
1379,1515,3816,-1767,2220,7461,-1215,-168,613,-177
1380,1451,3878,-1917,2114,7265,-1223,-168,613,-177
1381,1532,3884,-1887,2125,6960,-1212,-168,613,-177
1382,1423,3769,-2046,2028,6904,-1274,-125,581,-312
1383,1479,3729,-2019,1915,6806,-1272,-125,581,-312
1384,1523,3656,-2024,1817,6676,-1260,-125,581,-312
1385,1538,3668,-1951,1647,6500,-1257,-125,581,-312
1386,1523,3677,-1985,1575,6405,-1244,-125,581,-312
1387,1469,3714,-2019,1506,6277,-1276,-125,581,-312
1388,1525,3751,-2060,1434,6135,-1283,-125,581,-312
1389,1569,3709,-2074,1372,5844,-1270,-125,581,-312
1390,1473,3686,-2078,1307,5688,-1262,-125,581,-312
1391,1467,3616,-2153,1217,5510,-1251,-125,581,-312
1392,1526,3557,-2183,1161,5269,-1224,-125,581,-312
1393,1535,3521,-2236,1111,5067,-1245,-125,581,-312
1394,1635,3488,-2210,1060,4675,-1243,-125,581,-312
1395,1444,3405,-2194,908,4528,-1225,-125,581,-312
1396,1462,3412,-2129,707,4438,-1199,-125,581,-312
1397,1535,3427,-2086,521,4153,-1148,-112,571,-353
1398,1507,3502,-1947,385,3870,-1116,-112,571,-353
1399,1418,3557,-1789,260,3626,-1061,-112,571,-353
1400,1365,3609,-1751,164,3480,-1035,-112,571,-353
1401,1317,3736,-1654,137,3331,-1015,-112,571,-353
1402,1299,3755,-1632,146,3195,-992,-112,571,-353
1403,1266,3751,-1634,194,3003,-929,-112,571,-353
1404,1263,3676,-1637,182,2842,-874,-112,571,-353
1405,1254,3661,-1671,213,2712,-821,-112,571,-353
1406,1216,3664,-1639,241,2641,-777,-112,571,-353
1407,1297,3638,-1648,200,2512,-724,-112,571,-353
1408,1319,3605,-1558,155,2293,-667,-112,571,-353
1409,1261,3625,-1661,138,2093,-593,-112,571,-353
1410,1333,3595,-1623,70,1974,-536,-112,571,-353
1411,1325,3612,-1610,29,1797,-469,-112,571,-353
1412,1368,3603,-1527,71,1542,-427,-112,571,-353
1413,1260,3470,-1475,48,1390,-339,-100,571,-362
1414,1231,3463,-1520,-33,1228,-280,-100,571,-362
1415,1294,3496,-1469,-112,971,-229,-100,571,-362
1416,1248,3481,-1606,-203,758,-199,-100,571,-362
1417,1153,3560,-1557,-292,634,-180,-100,571,-362
1418,1122,3610,-1540,-337,499,-149,-100,571,-362
1419,1057,3741,-1520,-370,380,-121,-100,571,-362
1420,1037,3817,-1431,-380,255,-136,-100,571,-362
1421,1035,3913,-1315,-405,103,-140,-100,571,-362
1422,1062,3963,-1226,-431,-38,-181,-100,571,-362
1423,1121,3874,-1280,-386,-179,-256,-100,571,-362
1424,1216,3750,-1196,-370,-403,-265,-100,571,-362
1425,1331,3566,-1257,-439,-746,-201,-100,571,-362
1426,1351,3505,-1463,-518,-1174,-117,-100,571,-362
1427,1327,3576,-1754,-631,-1752,34,-100,571,-362
1428,1258,3701,-2064,-776,-2596,219,-100,568,-362
1429,1294,3767,-2604,-909,-3764,485,-95,568,-349
1430,1513,3699,-3303,-931,-5088,742,-95,568,-349
1431,1688,3618,-4118,-974,-6714,1116,-95,568,-349
1432,1785,3442,-4771,-1222,-8735,1441,-95,568,-349
1433,1889,3021,-5375,-1625,-10848,1718,-95,568,-349
1434,1934,2781,-5843,-2291,-12846,2020,-95,568,-349
1435,2155,2606,-6202,-3086,-15017,2511,-95,568,-349
1436,2256,2287,-6445,-3974,-17001,2704,-95,568,-349
1437,2496,2108,-6130,-4905,-18329,3028,-95,568,-349
1438,2915,1904,-5561,-6065,-19246,2993,-95,568,-349
1439,3553,2496,-4210,-6890,-20393,2957,-95,568,-349
1440,4297,2002,-4888,-7187,-21986,2701,-95,568,-349
1441,5868,2263,-2104,-8556,-24138,2312,-95,568,-349
1442,5074,2290,334,-9830,-25517,1930,-95,568,-349
1443,4260,2819,1429,-9896,-25902,1762,-95,568,-349
1444,3179,3321,1921,-9060,-24992,1540,-179,608,-216
1445,2024,3190,2017,-7996,-23069,1302,-179,608,-216
1446,1695,3033,2111,-7260,-21196,1227,-179,608,-216
1447,1398,2998,1973,-7304,-19349,1181,-179,608,-216
1448,768,2950,1915,-7321,-16950,1074,-179,608,-216
1449,852,3711,2285,-7131,-14870,936,-179,608,-216
1450,410,4497,2413,-6254,-12572,779,-179,608,-216
1451,636,4786,2603,-5059,-10686,561,-179,608,-216
1452,657,5136,2257,-3400,-8695,496,-179,608,-216
1453,333,4657,1459,-2644,-7273,346,-179,608,-216
1454,845,4709,963,-2132,-6422,216,-179,608,-216
1455,524,4691,368,-1650,-5697,-148,-179,608,-216
1456,742,4509,213,-1272,-5068,-246,-179,608,-216
1457,684,4286,11,-1075,-4592,-238,-179,608,-216
1458,495,4192,-247,-731,-4215,-294,-179,608,-216
1459,444,4017,-681,-635,-3903,-255,-183,620,-84
1460,316,3817,-904,-652,-3584,-197,-183,620,-84
1461,272,3704,-1125,-691,-3326,-214,-183,620,-84
1462,258,3888,-1170,-751,-3023,-174,-183,620,-84
1463,243,4036,-1089,-651,-2686,-124,-183,620,-84
1464,244,4049,-1062,-469,-2353,-153,-183,620,-84
1465,241,4093,-1107,-362,-2041,-185,-183,620,-84
1466,321,4080,-1144,-347,-1789,-237,-183,620,-84
1467,307,4012,-1013,-404,-1563,-232,-183,620,-84
1468,352,4090,-959,-399,-1372,-212,-183,620,-84
1469,283,4053,-896,-340,-1088,-176,-183,620,-84
1470,290,3941,-887,-312,-813,-138,-183,620,-84
1471,312,3856,-796,-366,-635,-84,-183,620,-84
1472,324,3878,-729,-451,-464,-40,-183,620,-84
1473,389,3940,-738,-463,-256,2,-183,620,-84
1474,415,3965,-740,-536,-111,17,-183,620,-84
1475,475,4015,-769,-600,-18,25,-179,612,-72
1476,538,4031,-788,-611,29,25,-179,612,-72
1477,552,4076,-813,-595,84,18,-179,612,-72
1478,518,4069,-805,-590,167,20,-179,612,-72
1479,486,4083,-724,-611,289,27,-179,612,-72
1480,513,4103,-664,-603,429,35,-179,612,-72
1481,566,4181,-632,-546,507,28,-179,612,-72
1482,595,4226,-605,-400,537,2,-179,612,-72
1483,590,4197,-590,-239,540,-27,-179,612,-72
1484,587,4161,-648,-91,562,-52,-179,612,-72
1485,552,4110,-710,52,591,-66,-179,612,-72
1486,528,4030,-715,155,584,-66,-179,612,-72
1487,538,3938,-916,248,556,-63,-179,612,-72
1488,538,3825,-1057,289,449,-41,-179,612,-72
1489,500,3728,-1143,271,322,6,-179,612,-72
1490,442,3733,-1254,211,248,49,-179,612,-72
1491,420,3822,-1206,150,196,91,-179,612,-72
1492,409,3894,-1145,116,184,122,-183,611,-60
1493,412,3963,-1044,102,205,147,-183,611,-60
1494,406,4020,-1082,115,257,162,-183,611,-60
1495,435,3999,-1049,118,299,157,-183,611,-60
1496,464,4068,-1064,117,329,159,-183,611,-60
1497,416,4077,-981,139,355,142,-183,611,-60
1498,457,4038,-989,142,382,124,-183,611,-60
1499,451,3999,-878,113,388,125,-183,611,-60
1500,475,3976,-821,70,402,132,-183,611,-60
1501,487,4002,-735,48,434,146,-183,611,-60
1502,427,4029,-702,92,509,157,-183,611,-60
1503,457,4088,-667,150,557,148,-183,611,-60
1504,551,4106,-598,234,585,140,-183,611,-60
1505,473,4099,-658,334,657,106,-183,611,-60
1506,505,4053,-715,438,742,83,-183,611,-60
1507,506,4004,-697,543,778,82,-183,611,-60
1508,488,3950,-772,619,791,78,-183,621,-73
1509,488,3880,-836,702,790,87,-183,621,-73
1510,474,3887,-876,758,778,100,-183,621,-73
1511,481,3856,-823,791,765,116,-183,621,-73
1512,514,3886,-906,852,757,123,-183,621,-73
1513,503,3933,-947,941,724,126,-183,621,-73
1514,599,3855,-979,1009,630,124,-183,621,-73
1515,574,3876,-1142,1050,464,141,-183,621,-73
1516,475,3879,-1257,1133,377,135,-183,621,-73
1517,558,3869,-1252,1207,283,144,-183,621,-73
1518,545,3836,-1258,1194,189,214,-183,621,-73
1519,488,3890,-1232,1161,86,188,-183,621,-73
1520,486,3935,-1236,1220,93,151,-183,621,-73
1521,491,3927,-1148,1229,104,144,-183,621,-73
1522,522,3936,-1034,1226,91,138,-183,621,-73
