,ax,ay,az,gx,gy,gz,cx,cy,cz
1751,2044,1274,-2159,-478,-1188,-186,154,187,-632
1752,2181,1023,-2335,-298,-1447,-156,154,187,-632
1753,2066,1055,-2475,-402,-1800,-126,154,187,-632
1754,1920,1290,-2752,-580,-1760,-217,154,187,-632
1755,2070,1570,-3194,-564,-1883,-283,154,187,-632
1756,2245,1578,-3870,-602,-2055,-300,154,187,-632
1757,2491,1540,-4548,-746,-2173,-418,154,187,-632
1758,2934,1511,-4848,-958,-2786,-501,154,187,-632
1759,3055,1605,-4748,-1298,-3548,-530,113,215,-629
1760,3200,1908,-4298,-1245,-4370,-779,113,215,-629
1761,2985,1980,-3615,-783,-5051,-1082,113,215,-629
1762,2487,1566,-2931,-308,-5384,-1372,113,215,-629
1763,2109,853,-2282,68,-5861,-1461,113,215,-629
1764,1773,288,-1895,473,-6176,-1403,113,215,-629
1765,1204,-407,-1860,401,-5991,-1246,113,215,-629
1766,907,-533,-1919,129,-5341,-1088,113,215,-629
1767,893,-542,-2063,-141,-4666,-943,113,215,-629
1768,915,-595,-2123,-454,-4141,-792,113,215,-629
1769,1149,-669,-2194,-793,-3945,-605,113,215,-629
1770,1180,-619,-2473,-1154,-3932,-409,113,215,-629
1771,1104,-536,-2889,-1489,-3856,-228,113,215,-629
1772,1097,-517,-3246,-1800,-3727,-99,113,215,-629
1773,1186,-492,-3348,-2083,-3644,75,113,215,-629
1774,1255,-391,-3511,-2307,-3480,235,113,215,-629
1775,1302,-202,-3581,-2597,-3339,364,7,246,-642
1776,1269,160,-3720,-2860,-2984,388,7,246,-642
1777,1299,591,-3670,-2957,-2629,325,7,246,-642
1778,1386,763,-3549,-2856,-2436,256,7,246,-642
1779,1504,809,-3470,-2622,-2374,202,7,246,-642
1780,1560,733,-3348,-2528,-2430,194,7,246,-642
1781,1454,819,-3521,-2564,-2347,179,7,246,-642
1782,1306,960,-3691,-2543,-1976,100,7,246,-642
1783,1277,1070,-3784,-2337,-1518,-29,7,246,-642
1784,1400,913,-3620,-2002,-1290,-84,7,246,-642
1785,1422,725,-3778,-1719,-1193,-48,7,246,-642
1786,1337,652,-3999,-1492,-954,-27,7,246,-642
1787,1226,721,-4171,-1330,-521,-24,7,246,-642
1788,1251,737,-4256,-1213,-32,-81,7,246,-642
1789,1407,1116,-4366,-1016,404,-152,7,246,-642
1790,1463,1346,-4440,-639,756,-343,7,246,-642
1791,1522,1413,-4469,-117,959,-572,-18,281,-625
1792,1488,1146,-4163,506,1097,-751,-18,281,-625
1793,1393,529,-3630,893,1050,-659,-18,281,-625
1794,1288,542,-3763,1010,1198,-517,-18,281,-625
1795,1352,1176,-4212,883,1497,-718,-18,281,-625
1796,1383,1400,-4008,1002,1577,-1067,-18,281,-625
1797,1401,1235,-3790,1336,1357,-1186,-18,281,-625
1798,1592,1346,-3642,1845,1032,-1240,-18,281,-625
1799,1937,1167,-3203,1939,433,-1383,-18,281,-625
1800,1624,934,-3062,1600,-12,-1483,-18,281,-625
1801,1328,813,-2881,1343,68,-1524,-18,281,-625
1802,1124,822,-2804,1165,454,-1579,-18,281,-625
1803,1087,914,-3001,1328,963,-1604,-18,281,-625
1804,1247,802,-3142,1663,1289,-1645,-18,281,-625
1805,1580,639,-3308,1898,1213,-1593,-18,281,-625
1806,1620,597,-3855,2128,1020,-1613,-18,253,-633
1807,1636,380,-4530,2289,963,-1701,-18,253,-633
1808,1744,227,-4785,2336,877,-1799,-18,253,-633
1809,1868,-46,-5013,2315,658,-1834,-18,253,-633
1810,1823,-310,-5117,2113,420,-1842,-18,253,-633
1811,1708,-472,-5062,1831,235,-1780,-18,253,-633
1812,1572,-553,-4990,1526,184,-1629,-18,253,-633
1813,1510,-640,-4832,1249,177,-1452,-18,253,-633
1814,1374,-794,-4544,936,233,-1254,-18,253,-633
1815,1410,-872,-4366,484,257,-1041,-18,253,-633
1816,1171,-780,-4063,98,533,-795,-18,253,-633
1817,1129,-710,-4026,-75,836,-583,-18,253,-633
1818,1038,-610,-3993,-179,1220,-414,-18,253,-633
1819,1196,-561,-3886,-249,1556,-267,-18,253,-633
1820,1334,-440,-3916,-137,1640,-124,-18,253,-633
1821,1266,-318,-4312,11,1683,20,-18,253,-633
1822,1301,-180,-4468,108,1767,106,-18,241,-648
1823,1380,-34,-4488,162,1828,164,-18,241,-648
1824,1410,104,-4393,182,1885,188,-18,241,-648
1825,1623,89,-4177,138,1816,147,-18,241,-648
1826,1690,128,-4161,166,1664,162,-18,241,-648
1827,1572,163,-4167,243,1749,181,-18,241,-648
1828,1601,75,-4155,366,1860,193,-18,241,-648
1829,1589,-18,-4126,377,1819,255,-18,241,-648
1830,1598,-82,-4173,324,1906,332,-18,241,-648
1831,1688,-241,-4268,232,1961,403,-18,241,-648
1832,1728,-332,-4349,205,1825,533,-18,241,-648
1833,1651,-439,-4428,167,2012,639,-18,241,-648
1834,1815,-428,-4442,125,2055,749,-18,241,-648
1835,1653,-429,-4584,90,2108,843,-18,241,-648
1836,1789,-385,-4753,3,2157,952,-18,241,-648
1837,1939,-421,-4873,-149,1966,1019,-18,241,-648
1838,1920,-418,-4891,-354,1785,1086,32,225,-646
1839,1939,-227,-4597,-477,1707,1117,32,225,-646
1840,1928,-33,-4233,-510,1734,1133,32,225,-646
1841,1879,150,-3954,-468,1828,1124,32,225,-646
1842,1928,322,-3754,-380,1893,1093,32,225,-646
1843,1893,451,-3813,-242,1943,1068,32,225,-646
1844,1794,443,-4115,-182,2088,1028,32,225,-646
1845,1998,579,-4134,-150,2086,975,32,225,-646
1846,1976,425,-4332,-21,1933,908,32,225,-646
1847,2009,275,-4576,-227,1761,892,32,225,-646
1848,2106,177,-4737,-529,1483,943,32,225,-646
1849,2157,173,-4642,-787,1097,955,32,225,-646
1850,2028,117,-4697,-1100,777,989,32,225,-646
1851,2037,88,-4648,-1335,542,1025,32,225,-646
1852,2010,13,-4630,-1534,277,1088,32,225,-646
1853,1997,49,-4503,-1718,66,1165,32,225,-646
1854,1961,105,-4361,-1856,-125,1262,65,229,-632
1855,1959,209,-4217,-1931,-268,1350,65,229,-632
1856,1940,445,-4056,-1874,-396,1404,65,229,-632
1857,1979,556,-3981,-1754,-559,1429,65,229,-632
1858,1979,576,-4000,-1572,-751,1422,65,229,-632
1859,1994,520,-4095,-1445,-978,1445,65,229,-632
1860,1981,541,-4463,-1395,-1222,1471,65,229,-632
1861,2025,486,-4724,-1460,-1533,1490,65,229,-632
1862,2039,526,-4999,-1633,-1936,1499,65,229,-632
1863,2065,546,-5169,-1848,-2394,1487,65,229,-632
1864,2144,625,-5240,-2028,-2855,1454,65,229,-632
1865,2157,646,-5090,-2241,-3400,1414,65,229,-632
1866,2131,718,-4950,-2464,-3789,1373,65,229,-632
1867,2183,784,-4882,-2649,-4263,1311,65,229,-632
1868,2081,821,-5015,-2832,-4765,1251,65,229,-632
1869,1996,832,-5123,-3018,-5321,1204,65,229,-632
1870,2005,835,-5062,-3290,-5908,1214,29,273,-629
1871,2120,981,-4832,-3522,-6463,1163,29,273,-629
1872,2075,997,-4530,-3806,-6772,1049,29,273,-629
1873,1975,1135,-4270,-3956,-6978,891,29,273,-629
1874,1988,1219,-3985,-3936,-6948,698,29,273,-629
1875,1781,1299,-3713,-3768,-6762,488,29,273,-629
1876,953,967,-3810,-3686,-6273,353,29,273,-629
1877,1788,1176,-3744,-3421,-6161,228,29,273,-629
1878,1873,1221,-4173,-3236,-6302,101,29,273,-629
1879,1591,1210,-4668,-3379,-6291,-15,29,273,-629
1880,1727,1457,-4561,-3630,-6441,-141,29,273,-629
1881,1807,1463,-4203,-3944,-6425,-314,29,273,-629
1882,1683,1810,-3711,-3824,-6222,-537,29,273,-629
1883,1459,1973,-3371,-3384,-5897,-775,29,273,-629
1884,1383,2051,-3398,-2723,-5663,-1012,29,273,-629
1885,1285,1614,-3666,-2392,-5490,-1205,-88,336,-598
1886,1227,1478,-3903,-2543,-5398,-1255,-88,336,-598
1887,1079,1449,-3962,-2609,-5283,-1316,-88,336,-598
1888,789,1672,-3831,-2594,-5230,-1409,-88,336,-598
1889,873,1801,-3628,-2381,-5112,-1514,-88,336,-598
1890,904,1794,-3374,-2231,-4919,-1650,-88,336,-598
1891,956,1757,-3178,-2228,-4785,-1743,-88,336,-598
1892,822,1832,-3109,-2110,-4535,-1859,-88,336,-598
1893,722,1732,-3157,-1892,-4315,-1963,-88,336,-598
1894,558,1600,-3322,-1659,-4082,-2011,-88,336,-598
1895,619,1451,-3301,-1561,-3910,-2029,-88,336,-598
1896,536,1308,-3220,-1513,-3747,-2026,-88,336,-598
1897,468,1228,-3176,-1470,-3439,-1976,-88,336,-598
1898,344,1275,-3092,-1410,-3263,-1935,-88,336,-598
1899,209,1336,-3229,-1377,-2876,-1895,-88,336,-598
1900,147,1176,-3500,-1584,-2626,-1859,-88,336,-598
1901,323,1290,-3523,-1546,-2480,-1852,-184,370,-557
1902,251,1268,-3636,-1621,-2290,-1831,-184,370,-557
1903,254,1455,-3604,-1577,-2242,-1850,-184,370,-557
1904,157,1444,-3664,-1472,-2169,-1898,-184,370,-557
1905,195,1464,-3732,-1475,-2047,-1929,-184,370,-557
1906,189,1435,-3578,-1440,-1936,-1955,-184,370,-557
1907,83,1411,-3512,-1452,-1722,-1938,-184,370,-557
1908,73,1480,-3309,-1403,-1436,-1939,-184,370,-557
1909,66,1519,-3073,-1280,-1125,-1933,-184,370,-557
1910,42,1511,-2990,-1059,-734,-1921,-184,370,-557
1911,9,1544,-2945,-823,-373,-1920,-184,370,-557
1912,-1,1562,-2923,-635,-43,-1918,-184,370,-557
1913,-3,1595,-2891,-482,234,-1927,-184,370,-557
1914,-22,1635,-2864,-308,526,-1958,-184,370,-557
1915,-12,1617,-2922,-79,759,-1974,-184,370,-557
1916,-95,1546,-2991,122,967,-1987,-184,392,-540
1917,-34,1503,-3168,276,1133,-2004,-238,392,-540
1918,-47,1491,-3285,443,1311,-2019,-238,392,-540
1919,7,1437,-3467,573,1473,-2035,-238,392,-540
1920,31,1303,-3725,655,1561,-2025,-238,392,-540
1921,-9,1279,-3979,660,1632,-2018,-238,392,-540
1922,27,1139,-4233,640,1577,-2010,-238,392,-540
1923,-1,959,-4224,651,1554,-1971,-238,392,-540
1924,-37,905,-3986,781,1641,-1892,-238,392,-540
1925,-52,852,-4038,857,1779,-1809,-238,392,-540
1926,-48,776,-4050,810,1917,-1717,-238,392,-540
1927,-20,816,-4142,740,2029,-1619,-238,392,-540
1928,-27,840,-4283,698,2073,-1533,-238,392,-540
1929,-4,875,-4382,621,2028,-1463,-238,392,-540
1930,0,879,-4202,558,1990,-1378,-238,392,-540
1931,2,988,-3838,650,2088,-1308,-238,392,-540
1932,71,1038,-3559,801,2303,-1266,-224,365,-566
1933,17,1109,-3302,1054,2640,-1213,-224,365,-566
1934,42,1080,-3116,1282,3018,-1165,-224,365,-566
1935,75,1044,-3075,1395,3354,-1109,-224,365,-566
1936,71,1035,-3028,1455,3688,-1057,-224,365,-566
1937,160,1056,-2878,1584,4020,-1008,-224,365,-566
1938,206,1088,-2630,1777,4488,-975,-224,365,-566
1939,305,1035,-2430,1994,5057,-927,-224,365,-566
1940,355,912,-2243,2133,5661,-870,-224,365,-566
1941,378,810,-2143,2246,6274,-793,-224,365,-566
1942,418,721,-2262,2448,6831,-698,-224,365,-566
1943,497,768,-2814,2883,7256,-670,-224,365,-566
1944,641,714,-3795,3478,7198,-702,-224,365,-566
1945,752,370,-4849,3855,6741,-693,-224,365,-566
1946,880,-114,-5481,3771,6163,-574,-224,365,-566
1947,812,-352,-5505,3314,5779,-383,-224,365,-566
1948,862,-387,-5137,2761,5595,-138,-137,305,-609
1949,840,-288,-4797,2482,5586,79,-137,305,-609
1950,825,-203,-4573,2452,5629,275,-137,305,-609
1951,854,-207,-4452,2482,5708,462,-137,305,-609
1952,905,-247,-4450,2391,5844,707,-137,305,-609
1953,959,-233,-4396,2148,6085,904,-137,305,-609
1954,1026,-225,-4553,1973,6305,1087,-137,305,-609
1955,1512,-59,-4859,1956,6004,1290,-137,305,-609
1956,1210,-178,-4853,1831,6356,1405,-137,305,-609
1957,1475,-71,-4641,1486,6566,1575,-137,305,-609
1958,1383,13,-4501,1336,6954,1710,-137,305,-609
1959,1764,364,-4402,1428,7346,1766,-137,305,-609
1960,2012,135,-4477,1052,7316,1860,-137,305,-609
1961,1874,416,-4589,965,7424,1840,-137,305,-609
1962,2177,477,-4799,859,7207,1792,-137,305,-609
1963,2236,596,-5105,740,6749,1722,-137,305,-609
1964,2256,618,-5487,661,6189,1625,-1,269,-636
1965,2206,593,-5757,675,5580,1535,-1,269,-636
1966,2280,548,-5723,581,4957,1479,-1,269,-636
1967,2279,138,-5697,242,4302,1472,-1,269,-636
1968,2216,21,-5505,-81,3741,1556,-1,269,-636
1969,2152,-59,-5321,-252,3292,1656,-1,269,-636
1970,2114,-111,-5198,-312,2926,1783,-1,269,-636
1971,2058,-249,-4998,-390,2659,1924,-1,269,-636
1972,2052,-324,-4924,-505,2508,2090,-1,269,-636
1973,2068,-373,-4727,-638,2471,2233,-1,269,-636
1974,2037,-259,-4594,-740,2585,2360,-1,269,-636
1975,2190,-165,-4469,-809,2655,2475,-1,269,-636
1976,2286,-7,-4478,-853,2683,2556,-1,269,-636
1977,2375,178,-4574,-880,2706,2582,-1,269,-636
1978,2551,458,-4525,-771,2555,2487,-1,269,-636
1979,2673,350,-4470,-826,2435,2453,-1,269,-636
1980,2704,395,-4443,-1069,2299,2370,93,250,-626
1981,2679,593,-4408,-1309,2160,2270,93,250,-626
1982,2692,698,-4370,-1562,2041,2153,93,250,-626
1983,2760,863,-4364,-1635,1859,1978,93,250,-626
1984,2739,786,-4361,-1564,1617,1767,93,250,-626
1985,2687,656,-4310,-1511,1405,1655,93,250,-626
1986,2629,497,-4249,-1543,1247,1604,93,250,-626
1987,2562,407,-4253,-1645,1084,1612,93,250,-626
1988,2510,386,-4204,-1730,913,1650,93,250,-626
1989,2434,403,-4240,-1737,736,1681,93,250,-626
1990,2445,456,-4238,-1662,412,1719,93,250,-626
1991,2387,559,-4333,-1586,18,1800,93,250,-626
1992,2429,654,-4389,-1561,-475,1867,93,250,-626
1993,2477,755,-4339,-1575,-1030,1903,93,250,-626
1994,2414,776,-4253,-1667,-1547,1925,93,250,-626
1995,2362,834,-4134,-1793,-1935,1941,120,268,-605
1996,2339,897,-3958,-1900,-2285,1928,120,268,-605
1997,2284,992,-3894,-1996,-2574,1896,120,268,-605
1998,2245,1083,-3827,-1991,-2871,1852,120,268,-605
1999,2254,1244,-3996,-1849,-3182,1764,120,268,-605
2000,2296,1366,-4135,-1650,-3501,1622,120,268,-605
2001,2567,1426,-4417,-1567,-4061,1456,120,268,-605
2002,2540,1478,-4666,-1602,-4622,1258,120,268,-605
2003,2750,1380,-4436,-1998,-5247,1045,120,268,-605
2004,2864,1338,-4112,-2332,-5849,836,120,268,-605
2005,2542,1370,-3983,-2590,-6123,756,120,268,-605
2006,2440,1411,-3816,-2730,-6334,577,120,268,-605
2007,2339,1475,-3769,-2851,-6553,395,120,268,-605
2008,2498,1451,-3593,-3057,-6853,265,120,268,-605
2009,2295,1498,-3375,-3199,-6986,175,120,268,-605
2010,2450,1564,-2995,-3115,-7039,10,120,268,-605
2011,1968,1571,-2702,-3012,-6755,-127,35,318,-604
2012,1663,1483,-2619,-2709,-6272,-289,35,318,-604
2013,1700,1622,-2555,-2095,-5932,-419,35,318,-604
2014,1395,1496,-2918,-1818,-5147,-511,35,318,-604
2015,1545,1533,-3350,-1359,-5192,-633,35,318,-604
2016,1452,1680,-3808,-1105,-5285,-745,35,318,-604
2017,1500,1525,-4086,-1274,-5270,-852,35,318,-604
2018,1677,1567,-4112,-1609,-5501,-960,35,318,-604
2019,1483,1771,-3999,-1708,-5550,-1097,35,318,-604
2020,1287,1881,-3913,-1533,-5401,-1262,35,318,-604
2021,1281,1864,-3941,-1130,-5374,-1452,35,318,-604
2022,1549,1495,-3982,-1113,-5566,-1540,35,318,-604
2023,1514,1386,-4068,-1363,-5703,-1662,35,318,-604
2024,1438,1265,-4039,-1677,-5740,-1739,35,318,-604
2025,994,1234,-3933,-1941,-5442,-1767,35,318,-604
2026,977,1360,-3571,-1976,-5068,-1777,-73,347,-596
2027,949,1391,-3421,-1742,-4940,-1802,-73,347,-596
2028,812,1417,-3587,-1551,-4766,-1821,-73,347,-596
2029,715,1393,-3993,-1418,-4710,-1842,-73,347,-596
2030,685,1433,-4325,-1461,-4806,-1878,-73,347,-596
2031,877,1476,-4400,-1692,-4969,-1988,-73,347,-596
2032,1031,1613,-3993,-1910,-5197,-2144,-73,347,-596
2033,1079,1629,-3523,-2175,-5279,-2212,-73,347,-596
2034,1069,1761,-2828,-2391,-5067,-2304,-73,347,-596
2035,1097,1737,-2059,-2376,-4634,-2411,-73,347,-596
2036,1061,1691,-1826,-2135,-4267,-2505,-73,347,-596
2037,714,1769,-2070,-1666,-3717,-2535,-73,347,-596
2038,374,1398,-2793,-1498,-3018,-2538,-73,347,-596
2039,336,1297,-3232,-1041,-2583,-2531,-73,347,-596
2040,347,1079,-3671,-894,-2290,-2459,-73,347,-596
2041,315,973,-4014,-925,-2126,-2383,-73,347,-596
2042,231,1007,-4070,-994,-1985,-2312,-181,375,-555
2043,213,1020,-3949,-1059,-1851,-2246,-181,375,-555
2044,145,1058,-3770,-1094,-1686,-2146,-181,375,-555
2045,269,1004,-3379,-1199,-1544,-2054,-181,375,-555
2046,160,1060,-3051,-1219,-1303,-1961,-181,375,-555
2047,61,1128,-2844,-1092,-878,-1858,-181,375,-555
2048,-13,1194,-2840,-860,-469,-1786,-181,375,-555
2049,-37,1268,-2938,-589,-100,-1726,-181,375,-555
2050,-19,1347,-3064,-345,160,-1681,-181,375,-555
2051,54,1383,-3235,-159,303,-1672,-181,375,-555
2052,70,1490,-3415,-20,421,-1675,-181,375,-555
2053,137,1435,-3724,51,511,-1709,-181,375,-555
2054,153,1401,-3916,74,597,-1717,-181,375,-555
2055,183,1351,-3850,38,651,-1705,-181,375,-555
2056,179,1435,-3783,51,789,-1696,-181,375,-555
2057,156,1490,-3697,126,971,-1683,-181,390,-553
2058,221,1543,-3705,234,1162,-1693,-218,390,-553
2059,232,1503,-3756,378,1321,-1725,-218,390,-553
2060,308,1460,-3758,538,1439,-1709,-218,390,-553
2061,300,1419,-3681,736,1649,-1690,-218,390,-553
2062,255,1203,-3666,892,1918,-1647,-218,390,-553
2063,153,991,-3585,977,2268,-1541,-218,390,-553
2064,84,831,-3390,1013,2658,-1383,-218,390,-553
2065,46,761,-3141,1039,3118,-1195,-218,390,-553
2066,64,757,-2928,1114,3686,-995,-218,390,-553
2067,120,901,-2934,1294,4223,-842,-218,390,-553
2068,262,1047,-3320,1700,4559,-788,-218,390,-553
2069,434,1042,-3889,2132,4535,-773,-218,390,-553
2070,502,940,-4440,2353,4357,-773,-218,390,-553
2071,493,813,-4550,2399,4280,-760,-218,390,-553
2072,510,716,-4454,2307,4356,-714,-218,390,-553
2073,488,671,-4270,2169,4523,-648,-171,344,-587
2074,475,665,-3990,2064,4696,-578,-171,344,-587
2075,499,727,-3829,2054,4852,-505,-171,344,-587
2076,551,725,-3750,2131,5035,-443,-171,344,-587
2077,578,703,-3686,2215,5220,-374,-171,344,-587
2078,611,658,-3510,2241,5423,-295,-171,344,-587
2079,669,635,-3243,2183,5732,-201,-171,344,-587
2080,783,683,-2902,2064,6133,-140,-171,344,-587
2081,779,706,-2716,2069,6641,-94,-171,344,-587
2082,873,886,-2769,2340,7059,-58,-171,344,-587
2083,987,999,-3319,2894,7287,-93,-171,344,-587
2084,1260,767,-4033,3397,7234,-161,-171,344,-587
2085,1386,375,-4471,3551,7120,-151,-171,344,-587
2086,1371,78,-4658,3213,7267,-69,-171,344,-587
2087,1557,-33,-4511,2663,7634,97,-171,344,-587
2088,1646,67,-4277,2103,8138,241,-171,344,-587
2089,1922,302,-4113,1737,8651,363,-50,286,-624
2090,2096,507,-4023,1563,8940,417,-50,286,-624
2091,2411,740,-4129,1782,8533,435,-50,286,-624
2092,2439,541,-4304,2044,8653,423,-50,286,-624
2093,2836,553,-4677,2394,8400,372,-50,286,-624
2094,2426,347,-5176,2465,8142,274,-50,286,-624
2095,2525,93,-5517,2511,7921,273,-50,286,-624
2096,2522,-148,-5704,2548,7435,316,-50,286,-624
2097,2338,-472,-5761,2313,7124,483,-50,286,-624
2098,2266,-667,-5704,2033,6695,694,-50,286,-624
2099,2256,-653,-5477,1885,6357,898,-50,286,-624
2100,2310,-827,-5271,1541,6028,1126,-50,286,-624
2101,2329,-778,-5104,1084,5730,1390,-50,286,-624
2102,2470,-610,-4772,644,5486,1587,-50,286,-624
2103,2491,-331,-4554,205,5344,1698,-50,286,-624
2104,2648,-26,-4609,35,5201,1685,-50,286,-624
2105,2750,210,-4827,91,5084,1612,97,253,-627
2106,2780,203,-5113,216,4766,1570,97,253,-627
2107,2734,267,-5364,432,4293,1507,97,253,-627
2108,2716,210,-5534,547,3753,1436,97,253,-627
2109,2631,15,-5684,488,3189,1430,97,253,-627
2110,2660,-256,-5606,189,2549,1488,97,253,-627
2111,2612,-474,-5362,-203,1935,1616,97,253,-627
2112,2526,-683,-5017,-631,1432,1765,97,253,-627
2113,2383,-663,-4703,-1072,1074,1962,97,253,-627
2114,2326,-542,-4362,-1449,797,2156,97,253,-627
2115,2305,-327,-4185,-1643,549,2271,97,253,-627
2116,2293,-122,-4061,-1707,278,2312,97,253,-627
2117,2377,69,-3896,-1807,-30,2304,97,253,-627
2118,2419,190,-3767,-2000,-309,2230,97,253,-627
2119,2635,447,-3499,-2109,-637,2070,97,253,-627
2120,2519,348,-3478,-2153,-770,1952,97,253,-627
2121,2501,282,-3584,-2181,-930,1891,97,253,-627
2122,2461,221,-3800,-2078,-1240,1867,97,253,-627
2123,2363,149,-3915,-2053,-1445,1882,97,253,-627
2124,2395,172,-3895,-2102,-1673,1943,97,253,-627
2125,2527,251,-4046,-2099,-1894,1977,97,253,-627
2126,2620,258,-4255,-2001,-2151,1958,97,253,-627
2127,2733,190,-4556,-2047,-2604,1990,97,253,-627
2128,2826,155,-4696,-2277,-3205,2063,97,253,-627
2129,2833,175,-4785,-2754,-3932,2134,97,253,-627
2130,2691,320,-4637,-3381,-4634,2199,97,253,-627
2131,2574,560,-4295,-3914,-5271,2285,97,253,-627
2132,2409,784,-3939,-4168,-5788,2353,97,253,-627
2133,2340,1065,-3550,-4210,-6201,2402,97,253,-627
2134,2298,1292,-3382,-4119,-6483,2339,97,253,-627
2135,2239,1496,-3308,-3912,-6733,2185,97,253,-627
2136,2259,1573,-3390,-3695,-7043,2004,100,282,-606
2137,2272,1668,-3379,-3400,-7546,1781,100,282,-606
2138,2084,1602,-3330,-3342,-7698,1536,100,282,-606
2139,2142,1493,-3038,-3723,-7622,1411,100,282,-606
2140,1880,1553,-2679,-3810,-7442,1237,100,282,-606
2141,1329,1522,-2260,-3825,-6486,1087,100,282,-606
2142,1756,1990,-1908,-3325,-6153,960,100,282,-606
2143,1545,1971,-1834,-2690,-5629,730,100,282,-606
2144,1648,1810,-1957,-2179,-4745,558,100,282,-606
2145,1771,1799,-2380,-1906,-4294,334,100,282,-606
2146,1878,1648,-3234,-1715,-4157,129,100,282,-606
2147,1936,1626,-3776,-1644,-4143,-59,100,282,-606
2148,1910,1696,-4118,-1838,-4137,-246,100,282,-606
2149,1919,1758,-4133,-2196,-4171,-429,100,282,-606
2150,1864,1978,-3904,-2505,-4187,-597,100,282,-606
2151,1773,2223,-3642,-2467,-4179,-762,100,282,-606
2152,1633,2535,-3481,-2075,-4224,-960,0,343,-596
2153,1563,2505,-3750,-1415,-4376,-1149,0,343,-596
2154,1530,2396,-3957,-968,-4538,-1266,0,343,-596
2155,1521,2231,-4096,-968,-4724,-1432,0,343,-596
2156,1678,1934,-3878,-1264,-4909,-1590,0,343,-596
2157,1569,1765,-3476,-1551,-5032,-1727,0,343,-596
2158,1385,1924,-3005,-1505,-5081,-1776,0,343,-596
2159,1316,1948,-2855,-1306,-5075,-1834,0,343,-596
2160,1279,2056,-3114,-1167,-4997,-1927,0,343,-596
2161,1205,2162,-3443,-1130,-4851,-2085,0,343,-596
2162,1281,2183,-3560,-1210,-4682,-2285,0,343,-596
2163,1395,2144,-3465,-1288,-4680,-2526,0,343,-596
2164,1244,1995,-3369,-1231,-4700,-2759,0,343,-596
2165,1170,1811,-3271,-1125,-4630,-2884,0,343,-596
2166,849,1659,-3235,-1025,-4358,-2947,0,343,-596
2167,839,1520,-3235,-949,-4052,-2963,-111,365,-582
2168,745,1496,-3278,-854,-3645,-2942,-111,365,-582
2169,661,1419,-3412,-838,-3347,-2893,-111,365,-582
2170,681,1421,-3596,-885,-3047,-2838,-111,365,-582
2171,708,1399,-3484,-974,-2801,-2797,-111,365,-582
2172,788,1358,-3223,-1079,-2566,-2747,-111,365,-582
2173,737,1392,-2847,-1075,-2164,-2692,-111,365,-582
2174,546,1355,-2552,-929,-1442,-2581,-111,365,-582
2175,505,1468,-2428,-402,-752,-2495,-111,365,-582
2176,479,1360,-2435,-21,-150,-2431,-111,365,-582
2177,550,1332,-2586,204,392,-2344,-111,365,-582
2178,629,1602,-2723,402,1047,-2294,-111,365,-582
2179,772,1786,-2784,594,1640,-2324,-111,365,-582
2180,782,1890,-3009,764,2110,-2396,-111,365,-582
2181,883,1925,-3135,970,2469,-2508,-111,365,-582
2182,856,1771,-2990,1389,2879,-2577,-111,365,-582
2183,831,1504,-2764,1792,3468,-2532,-157,359,-565
2184,875,1182,-2446,2105,4033,-2420,-157,359,-565
2185,652,927,-2195,2363,4714,-2231,-157,359,-565
2186,541,748,-1922,2765,5453,-2016,-157,359,-565
2187,543,574,-1904,3333,6109,-1790,-157,359,-565
2188,503,351,-2119,3974,6662,-1561,-157,359,-565
2189,455,6,-2289,4507,7257,-1310,-157,359,-565
2190,500,-348,-2296,4880,7876,-1027,-157,359,-565
2191,416,-610,-2266,5095,8533,-705,-157,359,-565
2192,497,-873,-2203,5267,9226,-357,-157,359,-565
2193,739,-1019,-2344,5375,9799,-32,-157,359,-565
2194,936,-878,-2893,5593,10131,240,-157,359,-565
2195,1296,-773,-3732,6015,10102,349,-157,359,-565
2196,1235,-837,-4696,6445,10048,317,-157,359,-565
2197,1582,-1099,-5398,6546,9836,336,-157,359,-565
2198,1783,-1354,-5723,5973,9440,461,-25,268,-639
2199,1775,-1505,-5833,4823,9081,623,-25,268,-639
2200,2054,-1144,-5639,3730,8241,819,-25,268,-639
2201,2053,-1262,-5513,2814,8160,958,-25,268,-639
2202,2464,-598,-4981,2420,7801,1085,-25,268,-639
2203,2038,-477,-5002,2598,7533,1132,-25,268,-639
2204,2393,-459,-4909,2920,7282,1149,-25,268,-639
2205,2341,-620,-5015,2386,7038,1257,-25,268,-639
2206,2499,-371,-4819,2135,6997,1257,-25,268,-639
2207,2692,-364,-4756,2015,6607,1285,-25,268,-639
2208,2554,-368,-4816,1903,6310,1343,-25,268,-639
2209,2622,-380,-4904,1855,6027,1359,-25,268,-639
2210,2621,-351,-4980,1792,5653,1421,-25,268,-639
2211,2716,-137,-5039,1952,5039,1411,-25,268,-639
2212,2588,-368,-5064,1785,4575,1392,-25,268,-639
2213,2801,-535,-5421,1503,4265,1366,-25,268,-639
2214,2685,-597,-5371,1315,4026,1376,128,193,-639
2215,2656,-804,-5201,1164,3760,1399,128,193,-639
2216,2773,-1007,-5039,959,3440,1438,128,193,-639
2217,2694,-1058,-4988,680,3091,1617,128,193,-639
2218,2699,-1069,-4863,312,2766,1800,128,193,-639
2219,2683,-927,-4840,-174,2493,1935,128,193,-639
2220,2912,-436,-4676,-485,2142,1952,128,193,-639
