,ax,ay,az,gx,gy,gz,cx,cy,cz
1049,3748,1228,927,-79,-60,-40,499,292,-139
1050,3752,1259,949,-83,-70,-41,499,292,-139
1051,3756,1307,916,-69,-90,-19,499,292,-139
1052,3728,1301,857,-56,-113,-6,499,292,-139
1053,3644,1265,817,-72,-132,0,499,292,-139
1054,3476,1258,811,-92,-69,20,496,300,-142
1055,3501,1292,853,-98,15,64,496,300,-142
1056,3646,1335,913,-88,59,76,496,300,-142
1057,3832,1322,939,-76,37,45,496,300,-142
1058,3872,1332,970,-62,-21,22,496,300,-142
1059,3791,1335,955,-51,-63,-11,496,300,-142
1060,3680,1281,965,-40,-54,-12,496,300,-142
1061,3650,1261,949,-42,-13,-6,496,300,-142
1062,3749,1310,906,-43,-15,-4,496,300,-142
1063,3782,1294,844,-30,-39,-18,496,300,-142
1064,3757,1262,823,-35,-66,-20,496,300,-142
1065,3728,1233,817,-58,-75,-25,496,300,-142
1066,3680,1266,871,-75,-63,-22,496,300,-142
1067,3634,1276,847,-61,-32,-13,496,300,-142
1068,3649,1264,874,-64,-5,0,496,300,-142
1069,3721,1284,818,-70,-6,16,496,300,-142
1070,3771,1261,847,-68,-34,27,502,298,-147
1071,3817,1262,820,-76,-63,35,502,298,-147
1072,3787,1255,850,-73,-103,48,502,298,-147
1073,3780,1268,859,-72,-133,66,502,298,-147
1074,3764,1214,879,-71,-168,82,502,298,-147
1075,3740,1279,873,-84,-181,88,502,298,-147
1076,3724,1285,866,-72,-190,85,502,298,-147
1077,3746,1309,907,-51,-187,114,502,298,-147
1078,3797,1336,934,-26,-230,120,502,298,-147
1079,3831,1330,884,-6,-268,122,502,298,-147
1080,3834,1288,846,-12,-315,139,502,298,-147
1081,3815,1283,840,-4,-349,155,502,298,-147
1082,3801,1289,813,-5,-412,185,502,298,-147
1083,3839,1267,780,2,-466,214,502,298,-147
1084,3838,1261,792,-2,-530,239,502,298,-147
1085,3936,1263,775,-14,-608,268,502,298,-147
1086,3907,1220,750,-28,-694,305,495,287,-143
1087,3924,1235,688,-32,-791,351,495,287,-143
1088,3979,1245,739,-45,-886,383,495,287,-143
1089,4043,1245,728,-62,-1015,396,495,287,-143
1090,4106,1275,654,-25,-1182,394,495,287,-143
1091,4090,1237,660,-33,-1343,422,495,287,-143
1092,4101,1208,596,-21,-1524,469,495,287,-143
1093,4133,1198,550,-40,-1688,520,495,287,-143
1094,4164,1210,518,-43,-1915,547,495,287,-143
1095,4119,1167,476,-42,-2105,565,495,287,-143
1096,4151,1174,497,-50,-2301,563,495,287,-143
1097,4117,1102,468,-52,-2520,551,495,287,-143
1098,4190,1084,443,-159,-2628,499,495,287,-143
1099,3970,1084,420,-94,-2978,266,495,287,-143
1100,3723,1143,204,-140,-2994,440,495,287,-143
1101,3831,1109,329,-170,-3071,563,495,287,-143
1102,3782,1136,228,-154,-3163,608,498,283,-193
1103,3746,1110,178,-146,-3227,659,498,283,-193
1104,3636,1072,122,-184,-3319,755,498,283,-193
1105,3800,947,115,-307,-3875,1123,498,283,-193
1106,3031,1203,-187,-619,-4057,1168,498,283,-193
1107,3194,1217,283,-313,-3678,1356,498,283,-193
1108,2934,1167,7,-46,-4288,999,498,283,-193
1109,2667,1125,-201,-170,-4348,1172,498,283,-193
1110,2958,1123,21,-306,-4079,1604,498,283,-193
1111,3043,1220,-100,-171,-4083,1784,498,283,-193
1112,3179,1161,-269,36,-4139,1816,498,283,-193
1113,3355,1021,-211,115,-4235,1848,498,283,-193
1114,3445,979,-289,134,-4359,1953,498,283,-193
1115,3519,913,-390,127,-4502,2044,498,283,-193
1116,3711,831,-428,74,-4681,2060,498,283,-193
1117,3918,771,-516,-38,-4919,1939,498,283,-193
1118,4181,743,-506,-160,-5073,1734,501,258,-268
1119,4352,738,-464,-301,-5248,1452,501,258,-268
1120,4351,803,-501,-388,-5382,1176,501,258,-268
1121,3948,317,66,-712,-5615,689,501,258,-268
1122,3871,957,-978,-782,-5470,933,501,258,-268
1123,3897,848,-742,-775,-5964,986,501,258,-268
1124,3749,871,-685,-860,-6437,918,501,258,-268
1125,3718,934,-727,-917,-6795,821,501,258,-268
1126,3844,917,-696,-1029,-6916,757,501,258,-268
1127,3945,912,-630,-1101,-6906,666,501,258,-268
1128,3900,978,-652,-1091,-6956,660,501,258,-268
1129,3730,1050,-683,-1008,-7059,750,501,258,-268
1130,3542,1025,-763,-1070,-7250,919,501,258,-268
1131,3486,1015,-857,-999,-7341,1031,501,258,-268
1132,3515,1081,-788,-894,-7515,1237,501,258,-268
1133,3509,1173,-848,-878,-7673,1370,501,258,-268
1134,3678,1119,-821,-805,-7772,1346,459,237,-369
1135,3716,1008,-885,-774,-7781,1234,459,237,-369
1136,3661,1041,-1000,-770,-7985,1081,459,237,-369
1137,3450,931,-951,-968,-8343,809,459,237,-369
1138,3280,807,-913,-1201,-8732,-79,459,237,-369
1139,3336,801,-1174,-1428,-9093,-336,459,237,-369
1140,3233,854,-1217,-1780,-9215,-182,459,237,-369
1141,3142,965,-1255,-1831,-9431,-5,459,237,-369
1142,3113,922,-1303,-1773,-9148,97,459,237,-369
1143,3399,1045,-1624,-1603,-9025,145,459,237,-369
1144,3590,985,-1930,-1571,-8756,289,459,237,-369
1145,3863,925,-2061,-1797,-8457,322,459,237,-369
1146,4002,1013,-2199,-1921,-8372,376,459,237,-369
1147,4229,1015,-2111,-2055,-8573,388,459,237,-369
1148,4331,955,-2037,-1924,-9009,227,459,237,-369
1149,4166,850,-2005,-1876,-9499,147,459,237,-369
1150,3438,880,-2243,-1977,-9445,124,350,260,-487
1151,3588,936,-2131,-2004,-9318,250,350,260,-487
1152,3574,1098,-2020,-1913,-9338,456,350,260,-487
1153,3300,1016,-2024,-1726,-9227,702,350,260,-487
1154,3466,850,-1965,-1669,-9416,769,350,260,-487
1155,3384,777,-2096,-1591,-9719,703,350,260,-487
1156,3307,704,-2257,-1743,-9873,566,350,260,-487
1157,3189,468,-2176,-1975,-10033,366,350,260,-487
1158,3057,562,-2161,-2189,-9949,334,350,260,-487
1159,2959,732,-2134,-2284,-9762,377,350,260,-487
1160,2899,923,-2148,-2279,-9489,461,350,260,-487
1161,2944,1261,-2369,-2038,-9105,590,350,260,-487
1162,2988,1490,-2417,-1505,-8826,681,350,260,-487
1163,3029,1235,-2385,-1152,-8850,723,350,260,-487
1164,3154,1177,-2541,-859,-9148,727,350,260,-487
1165,3019,1091,-2877,-701,-9152,879,198,289,-572
1166,3089,1094,-3314,-458,-8850,973,198,289,-572
1167,3164,1167,-3438,-88,-8510,966,198,289,-572
1168,3122,1029,-3557,127,-8091,912,198,289,-572
1169,3227,949,-3547,192,-7815,896,198,289,-572
1170,3185,769,-3540,73,-7649,788,198,289,-572
1171,3207,750,-3611,-49,-7515,778,198,289,-572
1172,2968,686,-3583,-91,-7331,678,198,289,-572
1173,2939,582,-3400,-221,-7278,718,198,289,-572
1174,2903,632,-3608,-368,-6953,974,198,289,-572
1175,2701,272,-3676,-589,-6942,795,198,289,-572
1176,2506,423,-3638,-925,-6745,862,198,289,-572
1177,2414,482,-3756,-1001,-6485,847,198,289,-572
1178,2346,567,-3908,-1017,-6272,800,198,289,-572
1179,2356,553,-3848,-981,-6320,775,198,289,-572
1180,2346,515,-3991,-1001,-6542,676,198,289,-572
1181,2356,617,-4338,-1003,-6660,737,70,288,-601
1182,2177,497,-4570,-1036,-6655,645,70,288,-601
1183,2209,456,-4443,-1103,-6672,645,70,288,-601
1184,2125,495,-4399,-1175,-6648,626,70,288,-601
1185,2088,570,-4222,-1247,-6605,608,70,288,-601
1186,2017,605,-4131,-1244,-6459,597,70,288,-601
1187,1981,646,-4074,-1308,-6163,635,70,288,-601
1188,2194,386,-4015,-1659,-6185,779,70,288,-601
1189,2174,604,-3938,-1934,-6080,751,70,288,-601
1190,1573,916,-4177,-1897,-5757,699,70,288,-601
1191,1656,963,-4121,-1699,-5418,605,70,288,-601
1192,1861,1071,-4032,-1180,-5289,534,70,288,-601
1193,1858,1108,-4170,-1022,-5255,511,70,288,-601
1194,1716,1123,-4443,-1046,-5065,465,70,288,-601
1195,1724,893,-4555,-1255,-4948,422,70,288,-601
1196,1651,1080,-4550,-1275,-4570,388,70,288,-601
1197,1737,1004,-4523,-1534,-4490,327,-52,319,-596
1198,1787,1118,-4593,-1623,-4397,304,-52,319,-596
1199,1682,1153,-4556,-1626,-4296,320,-52,319,-596
1200,1502,1120,-4507,-1641,-4185,316,-52,319,-596
1201,1396,1123,-4398,-1661,-4047,306,-52,319,-596
1202,1271,1159,-4285,-1703,-3919,234,-52,319,-596
1203,1306,1220,-4111,-1642,-3820,190,-52,319,-596
1204,1284,1282,-3979,-1560,-3839,117,-52,319,-596
1205,1148,1345,-3947,-1416,-3784,62,-52,319,-596
1206,1122,1371,-3840,-1240,-3637,14,-52,319,-596
1207,1064,1347,-3879,-1059,-3372,-51,-52,319,-596
1208,991,1286,-4016,-933,-3184,-89,-52,319,-596
1209,983,1234,-4043,-907,-2994,-105,-52,319,-596
1210,883,1186,-4200,-911,-2828,-117,-52,319,-596
1211,850,1188,-4313,-878,-2700,-140,-52,319,-596
1212,969,989,-4351,-836,-2676,-166,-120,354,-583
1213,989,958,-4447,-870,-2882,-167,-120,354,-583
1214,793,1010,-4648,-943,-2938,-113,-120,354,-583
1215,924,739,-4410,-1240,-2978,3,-120,354,-583
1216,1513,1280,-4474,-1488,-2902,19,-120,354,-583
1217,1123,1478,-4336,-1411,-2599,55,-120,354,-583
1218,561,1386,-4142,-1390,-2289,37,-120,354,-583
1219,633,1321,-4011,-1198,-2153,43,-120,354,-583
1220,716,1407,-3994,-1067,-2091,38,-120,354,-583
1221,624,1339,-4100,-1064,-1988,45,-120,354,-583
1222,448,1377,-4189,-1060,-1693,50,-120,354,-583
1223,603,1323,-3927,-1024,-1479,34,-120,354,-583
1224,664,1375,-3778,-960,-1419,6,-120,354,-583
1225,530,1386,-3753,-830,-1295,4,-120,354,-583
1226,516,1430,-3710,-773,-1122,14,-120,354,-583
1227,491,1375,-3663,-745,-939,39,-120,354,-583
1228,516,1373,-3649,-721,-774,76,-153,364,-563
1229,433,1484,-3668,-583,-558,106,-153,364,-563
1230,390,1535,-3652,-499,-369,122,-153,364,-563
1231,417,1507,-3730,-417,-232,111,-153,364,-563
1232,444,1521,-3788,-295,-151,109,-153,364,-563
1233,411,1561,-4002,-188,-88,108,-153,364,-563
1234,437,1443,-4156,-87,-53,101,-153,364,-563
1235,467,1409,-4289,-93,-87,104,-153,364,-563
1236,468,1305,-4271,-86,-132,115,-153,364,-563
1237,458,1293,-4194,-52,-161,138,-153,364,-563
1238,472,1262,-4196,-28,-181,174,-153,364,-563
1239,442,1244,-4128,-37,-141,215,-153,364,-563
1240,391,1250,-4054,-84,-67,261,-153,364,-563
1241,411,1241,-3986,-122,24,290,-153,364,-563
1242,421,1273,-3910,-94,137,331,-153,364,-563
1243,495,1179,-3801,-151,132,357,-153,364,-563
1244,564,1474,-3744,64,387,403,-159,370,-557
1245,313,1406,-4019,-57,519,399,-159,370,-557
1246,404,1414,-3894,46,805,394,-159,370,-557
1247,758,1600,-3790,36,890,358,-159,370,-557
1248,810,1672,-3882,91,1117,332,-159,370,-557
1249,733,1665,-3991,204,1252,304,-159,370,-557
1250,723,1600,-4121,227,1505,302,-159,370,-557
1251,755,1581,-4171,232,1758,272,-159,370,-557
1252,782,1567,-4204,113,2042,251,-159,370,-557
1253,783,1546,-4204,109,2467,255,-159,370,-557
1254,721,1524,-4177,248,3006,268,-159,370,-557
1255,600,1420,-4223,552,3772,347,-159,370,-557
1256,657,1276,-4144,760,4456,476,-159,370,-557
1257,717,1075,-4083,882,5034,625,-159,370,-557
1258,618,958,-3987,1145,5817,782,-159,370,-557
1259,591,960,-3796,1589,6922,958,-159,370,-557
1260,650,882,-3643,2035,8204,1043,-97,364,-578
1261,744,789,-3561,2364,9472,974,-97,364,-578
1262,904,711,-3567,2565,10563,760,-97,364,-578
1263,1100,868,-3612,2840,11643,541,-97,364,-578
1264,1304,938,-3640,3198,12866,349,-97,364,-578
1265,1537,1030,-3507,3748,14371,141,-97,364,-578
1266,1897,984,-3344,4267,16041,-120,-97,364,-578
1267,2244,968,-3003,4681,17816,-653,-97,364,-578
1268,2954,1109,-2607,4979,18688,-1140,-97,364,-578
1269,3324,1127,-2544,5039,18663,-1594,-97,364,-578
1270,3947,1915,-2190,5270,18045,-1856,-97,364,-578
1271,4775,1757,-2449,6049,17428,-2112,-97,364,-578
1272,4210,2004,-2675,7180,17514,-2845,-97,364,-578
1273,4617,1817,-2642,7869,16834,-3555,-97,364,-578
1274,3908,1291,-2914,7768,16807,-3962,-97,364,-578
1275,3448,1187,-3438,7274,17508,-4374,-97,364,-578
1276,4517,1029,-4123,6761,17742,-4534,-97,364,-578
1277,4870,867,-4611,5911,18366,-4695,-97,364,-578
1278,5451,511,-4300,5310,18345,-4698,-97,364,-578
1279,5349,32,-4079,4755,18689,-4412,-97,364,-578
1280,5504,346,-3763,4171,19024,-4202,-97,364,-578
1281,5375,363,-3584,3593,18715,-3991,-97,364,-578
1282,5367,378,-3100,2734,18332,-3738,-97,364,-578
1283,5165,572,-2549,2014,17841,-3320,-97,364,-578
1284,5449,612,-2426,1647,17177,-3110,-97,364,-578
1285,5229,364,-1927,881,16965,-3079,-97,364,-578
1286,4175,711,-1400,254,17629,-2838,-97,364,-578
1287,3735,966,-1150,-1,17910,-2258,-97,364,-578
1288,3326,1074,-611,-178,18149,-1811,-97,364,-578
1289,3125,1267,48,-469,18333,-1621,-97,364,-578
1290,2882,1326,109,-743,18805,-1065,-97,364,-578
1291,3385,1617,-237,-462,18276,-662,438,252,-389
1292,4059,1784,-835,66,16979,-290,438,252,-389
1293,4632,1481,-1147,468,15127,-237,438,252,-389
1294,4792,1067,-1337,829,13360,-92,438,252,-389
1295,4648,603,-1260,947,11737,-4,438,252,-389
1296,3864,329,-1195,618,10397,-299,438,252,-389
1297,2985,155,-908,138,9992,-336,438,252,-389
1298,2766,380,-633,-131,9906,-68,438,252,-389
1299,3276,790,-640,-131,9404,21,438,252,-389
1300,3758,1089,-780,332,8223,-295,438,252,-389
1301,3412,791,-876,433,7398,-774,438,252,-389
1302,3041,758,-657,305,7322,-1009,438,252,-389
1303,2894,813,-646,407,7328,-1028,438,252,-389
1304,3196,899,-527,491,6947,-966,438,252,-389
1305,3600,1001,-300,546,6403,-1062,438,252,-389
1306,3828,952,-278,646,5812,-1260,438,252,-389
1307,3991,931,-232,594,5352,-1393,511,260,-223
1308,4158,918,-34,491,4868,-1638,511,260,-223
1309,3954,911,-83,445,4509,-1897,511,260,-223
1310,3933,932,85,430,4093,-1967,511,260,-223
1311,3803,943,121,370,3766,-1839,511,260,-223
1312,3822,905,53,434,3465,-1767,511,260,-223
1313,3571,683,-139,341,3264,-1735,511,260,-223
1314,3458,694,-144,195,3092,-1732,511,260,-223
1315,3359,973,-153,106,2972,-1655,511,260,-223
1316,3285,1016,-272,178,2711,-1633,511,260,-223
1317,3361,1018,-360,211,2449,-1624,511,260,-223
1318,3412,1035,-518,236,2270,-1548,511,260,-223
1319,3393,806,-554,232,2074,-1386,511,260,-223
1320,3335,726,-481,92,1948,-1250,511,260,-223
1321,3349,848,-336,14,1877,-1161,511,260,-223
1322,3396,1008,-169,-6,1797,-1106,511,260,-223
1323,3584,1078,89,17,1646,-1087,501,283,-159
1324,3748,1165,229,77,1419,-1088,501,283,-159
1325,3753,1102,288,117,1241,-1044,501,283,-159
1326,3811,1083,358,103,1067,-978,501,283,-159
1327,3872,1058,368,84,832,-930,501,283,-159
1328,3841,1080,386,68,624,-878,501,283,-159
1329,3644,1113,418,36,539,-815,501,283,-159
1330,3643,1192,440,37,418,-778,501,283,-159
1331,3444,1176,508,44,350,-727,501,283,-159
1332,3259,1108,515,21,416,-689,501,283,-159
1333,3195,1108,383,-15,561,-669,501,283,-159
1334,3334,1209,392,-65,691,-610,501,283,-159
1335,3503,1248,406,-86,674,-562,501,283,-159
1336,3462,1229,404,-103,670,-540,501,283,-159
1337,3199,1300,500,-142,828,-545,501,283,-159
1338,3082,1442,554,-160,1069,-493,501,283,-159
1339,3217,1485,659,-97,1173,-444,490,299,-145
1340,3501,1415,711,-71,1194,-373,490,299,-145
1341,3773,1425,772,-73,1133,-346,490,299,-145
1342,4015,1365,800,-85,981,-317,490,299,-145
1343,4092,1405,900,-105,794,-311,490,299,-145
1344,4007,1416,954,-106,642,-337,490,299,-145
1345,3915,1438,887,-107,529,-322,490,299,-145
1346,3920,1490,897,-87,417,-293,490,299,-145
1347,3956,1533,887,-75,299,-258,490,299,-145
1348,3961,1485,932,-51,153,-201,490,299,-145
1349,3967,1478,931,-41,17,-153,490,299,-145
1350,4000,1416,996,-56,-113,-134,490,299,-145
1351,3837,1385,966,-82,-175,-152,490,299,-145
1352,3721,1436,989,-123,-164,-194,490,299,-145
1353,3523,1476,949,-123,-87,-202,490,299,-145
1354,3316,1478,899,-115,84,-222,490,299,-145
1355,3206,1464,822,-132,321,-266,497,310,-139
1356,3324,1489,855,-125,505,-312,497,310,-139
1357,3611,1493,894,-91,601,-299,497,310,-139
1358,3760,1411,891,-82,593,-263,497,310,-139
1359,3829,1369,914,-114,569,-246,497,310,-139
1360,3930,1359,979,-167,522,-232,497,310,-139
1361,3929,1391,963,-208,484,-255,497,310,-139
1362,3932,1437,982,-183,384,-288,497,310,-139
1363,3840,1396,929,-187,319,-317,497,310,-139
1364,3631,1380,980,-190,313,-337,497,310,-139
1365,3537,1450,1028,-208,359,-352,497,310,-139
1366,3649,1547,1098,-153,398,-358,497,310,-139
1367,3818,1589,1132,-79,339,-330,497,310,-139
1368,3917,1523,1119,-38,208,-263,497,310,-139
1369,3971,1442,1118,-48,74,-190,497,310,-139
1370,3924,1460,1040,-52,-87,-144,497,310,-139
1371,3892,1474,1066,-57,-169,-99,487,308,-122
1372,3857,1437,1007,-41,-273,-88,487,308,-122
1373,3860,1464,964,-22,-390,-77,487,308,-122
1374,3864,1417,890,-26,-494,-70,487,308,-122
1375,3763,1338,928,-45,-591,-108,487,308,-122
1376,3247,1230,1003,-86,-510,-187,487,308,-122
1377,2812,1324,981,-116,-187,-154,487,308,-122
1378,2911,1428,864,-75,165,-23,487,308,-122
1379,3391,1401,845,-39,299,6,487,308,-122
1380,3685,1334,846,-53,249,-55,487,308,-122
1381,3684,1316,857,-92,210,-84,487,308,-122
1382,3628,1295,918,-92,214,-70,487,308,-122
1383,3613,1306,952,-92,234,-81,487,308,-122
1384,3639,1290,841,-94,222,-85,487,308,-122
1385,3666,1289,873,-105,198,-81,487,308,-122
1386,3578,1266,860,-121,187,-92,487,308,-122
1387,3361,1220,806,-174,254,-131,483,314,-136
1388,3389,1379,940,-219,400,-209,483,314,-136
1389,3550,1544,1019,-126,420,-271,483,314,-136
1390,3802,1477,1098,-51,343,-235,483,314,-136
1391,3940,1356,1091,-78,192,-192,483,314,-136
1392,3906,1331,1112,-127,57,-178,483,314,-136
1393,3781,1401,1139,-162,-32,-158,483,314,-136
1394,3708,1455,1146,-151,-77,-119,483,314,-136
1395,3701,1514,1021,-130,-124,-80,483,314,-136
1396,3655,1508,1035,-103,-178,-49,483,314,-136
1397,3689,1455,881,-88,-223,-28,483,314,-136
1398,3685,1437,849,-74,-247,-19,483,314,-136
1399,3698,1439,873,-78,-276,-3,483,314,-136
1400,3747,1398,863,-65,-320,6,483,314,-136
1401,3620,1365,945,-100,-327,-38,483,314,-136
1402,3497,1347,982,-159,-258,-143,483,314,-136
1403,3340,1472,992,-144,-136,-211,487,321,-137
1404,3349,1533,964,-90,13,-188,487,321,-137
1405,3459,1501,885,-60,97,-145,487,321,-137
1406,3580,1450,864,-85,107,-137,487,321,-137
1407,3593,1423,873,-124,102,-140,487,321,-137
1408,3592,1477,886,-119,110,-130,487,321,-137
1409,3600,1509,920,-111,129,-111,487,321,-137
1410,3621,1471,929,-111,134,-109,487,321,-137
1411,3511,1505,990,-135,135,-126,487,321,-137
1412,3433,1559,999,-120,203,-113,487,321,-137
1413,3516,1617,1052,-59,263,-91,487,321,-137
1414,3647,1591,1080,-9,228,-51,487,321,-137
1415,3756,1495,1131,-26,146,-31,487,321,-137
1416,3780,1464,1175,-74,60,-46,487,321,-137
1417,3706,1492,1185,-92,20,-45,487,321,-137
1418,3598,1538,1190,-99,34,-14,487,321,-137
1419,3593,1569,1072,-82,35,25,484,314,-127
1420,3616,1570,1008,-74,20,48,484,314,-127
1421,3651,1520,967,-75,10,67,484,314,-127
1422,3618,1501,934,-61,-6,79,484,314,-127
1423,3621,1475,970,-53,-18,85,484,314,-127
1424,3639,1443,933,-54,-41,90,484,314,-127
1425,3577,1441,1007,-75,-23,74,484,314,-127
1426,3480,1448,985,-104,54,28,484,314,-127
1427,3543,1530,988,-87,112,-11,484,314,-127
1428,3609,1452,949,-59,128,-27,484,314,-127
1429,3701,1410,931,-83,102,-20,484,314,-127
1430,3756,1376,950,-124,69,-20,484,314,-127
1431,3736,1431,994,-137,30,-25,484,314,-127
1432,3704,1431,1006,-123,-2,-25,484,314,-127
1433,3689,1458,1002,-118,-26,-23,484,314,-127
1434,3652,1407,956,-116,-47,-28,484,314,-127
1435,3661,1413,916,-122,-61,-17,482,318,-134
1436,3651,1398,942,-113,-82,-26,482,318,-134
1437,3592,1458,959,-118,-82,-13,482,318,-134
1438,3566,1477,991,-98,-60,3,482,318,-134
1439,3602,1522,1052,-66,-47,21,482,318,-134
1440,3700,1480,1042,-54,-82,42,482,318,-134
1441,3791,1423,1065,-63,-135,57,482,318,-134
1442,3780,1447,1037,-75,-214,45,482,318,-134
1443,3731,1418,1019,-80,-258,56,482,318,-134
1444,3677,1408,988,-88,-279,76,482,318,-134
1445,3602,1407,985,-89,-279,88,482,318,-134
1446,3519,1387,961,-98,-258,83,482,318,-134
1447,3352,1422,954,-105,-156,64,482,318,-134
1448,3292,1444,930,-98,-7,65,482,318,-134
1449,3463,1449,881,-73,87,71,482,318,-134
1450,3634,1434,910,-60,85,47,482,318,-134
1451,3636,1364,971,-81,74,14,482,318,-134
1452,3609,1408,987,-92,90,7,486,323,-132
1453,3616,1412,975,-94,112,0,486,323,-132
1454,3631,1433,1007,-96,119,1,486,323,-132
1455,3699,1478,990,-76,86,3,486,323,-132
1456,3676,1465,993,-77,55,11,486,323,-132
1457,3645,1428,975,-83,40,15,486,323,-132
1458,3544,1438,977,-96,38,21,486,323,-132
1459,3388,1454,1042,-99,90,12,486,323,-132
1460,3283,1485,1003,-81,224,21,486,323,-132
1461,3355,1490,999,-47,325,36,486,323,-132
1462,3527,1471,959,-30,355,67,486,323,-132
1463,3726,1419,953,-46,318,81,486,323,-132
1464,3881,1367,1041,-98,220,65,486,323,-132
1465,3876,1405,1061,-113,107,27,486,323,-132
1466,3733,1447,1062,-117,54,14,486,323,-132
1467,3662,1425,1093,-119,42,31,486,323,-132
1468,3675,1424,1017,-122,41,33,483,316,-125
1469,3631,1441,934,-109,27,33,483,316,-125
1470,3651,1439,949,-97,8,25,483,316,-125
1471,3645,1427,971,-98,8,26,483,316,-125
1472,3645,1398,998,-90,0,17,483,316,-125
1473,3677,1387,1001,-85,-10,6,483,316,-125
1474,3740,1389,1041,-92,-21,-3,483,316,-125
1475,3786,1447,1085,-90,-62,-30,483,316,-125
1476,3755,1462,1102,-70,-115,-45,483,316,-125
1477,3688,1462,1098,-65,-135,-39,483,316,-125
1478,3653,1461,1014,-65,-150,-29,483,316,-125
1479,3622,1455,1028,-64,-153,-32,483,316,-125
1480,3464,1445,971,-72,-95,-35,483,316,-125
1481,3301,1459,931,-72,30,-15,483,316,-125
1482,3385,1476,874,-61,146,3,483,316,-125
1483,3514,1462,833,-44,197,26,483,316,-125
1484,3629,1435,894,-62,192,20,482,314,-130
1485,3662,1409,988,-70,154,7,482,314,-130
1486,3682,1460,996,-78,146,16,482,314,-130
1487,3711,1465,1066,-64,116,13,482,314,-130
1488,3720,1453,1101,-60,81,20,482,314,-130
1489,3731,1460,1100,-65,38,18,482,314,-130
1490,3686,1424,1104,-70,7,12,482,314,-130
1491,3508,1416,1055,-76,44,-9,482,314,-130
1492,3336,1416,1008,-75,145,-10,482,314,-130
1493,3343,1435,961,-58,251,18,482,314,-130
1494,3511,1441,942,-39,291,32,482,314,-130
1495,3712,1413,983,-35,268,21,482,314,-130
1496,3769,1401,1015,-56,205,19,482,314,-130
1497,3735,1418,1022,-67,160,0,482,314,-130
1498,3752,1422,1049,-81,103,0,482,314,-130
1499,3679,1463,1046,-81,106,15,482,314,-130
1500,3679,1466,993,-83,71,35,482,314,-130
1501,3653,1465,950,-85,40,64,488,320,-132
1502,3684,1467,963,-89,26,62,488,320,-132
1503,3672,1421,989,-88,7,60,488,320,-132
1504,3689,1419,1026,-99,-28,36,488,320,-132
1505,3670,1431,988,-88,-55,21,488,320,-132
1506,3646,1402,1062,-94,-58,23,488,320,-132
1507,3635,1429,1019,-93,-63,16,488,320,-132
1508,3644,1455,1002,-88,-73,6,488,320,-132
1509,3648,1450,1005,-82,-94,-7,488,320,-132
1510,3626,1474,994,-68,-100,-8,488,320,-132
1511,3632,1448,1002,-56,-106,0,488,320,-132
1512,3651,1446,960,-59,-118,-4,488,320,-132
1513,3655,1464,947,-57,-144,4,488,320,-132
1514,3632,1452,903,-61,-171,7,488,320,-132
1515,3617,1425,972,-68,-205,16,488,320,-132
1516,3330,1372,1112,-95,-163,1,488,320,-132
1517,3098,1427,1089,-128,81,33,484,311,-124
1518,3297,1540,1063,-81,263,52,484,311,-124
1519,3613,1542,1005,-18,251,53,484,311,-124
1520,3734,1371,1001,-39,161,31,484,311,-124
1521,3711,1368,1062,-74,120,12,484,311,-124
1522,3682,1389,1060,-68,114,-1,484,311,-124
1523,3675,1398,1010,-49,109,-8,484,311,-124
1524,3725,1410,1013,-35,41,-15,484,311,-124
1525,3707,1396,997,-58,66,0,484,311,-124
1526,3646,1350,941,-61,48,-4,484,311,-124
1527,3631,1411,929,-42,27,-1,484,311,-124
1528,3613,1407,927,-43,22,-2,484,311,-124
1529,3639,1391,946,-47,8,1,484,311,-124
1530,3636,1368,954,-54,-5,7,484,311,-124
1531,3662,1392,1038,-57,-40,13,484,311,-124
1532,3706,1414,1035,-60,-68,27,484,311,-124
1533,3642,1436,1019,-62,-85,35,481,315,-128
1534,3589,1412,1023,-68,-79,48,481,315,-128
1535,3554,1440,969,-77,-66,69,481,315,-128
1536,3573,1463,966,-77,-56,76,481,315,-128
1537,3600,1453,953,-66,-55,76,481,315,-128
1538,3616,1438,923,-64,-52,91,481,315,-128
1539,3613,1454,928,-59,-56,95,481,315,-128
1540,3629,1429,963,-56,-57,94,481,315,-128
1541,3621,1416,954,-57,-67,101,481,315,-128
1542,3638,1405,962,-59,-98,98,481,315,-128
1543,3654,1357,959,-71,-116,101,481,315,-128
1544,3648,1398,1040,-86,-149,81,481,315,-128
1545,3670,1442,1019,-93,-181,35,481,315,-128
1546,3615,1458,1018,-85,-205,11,481,315,-128
1547,3602,1438,1017,-81,-211,16,481,315,-128
1548,3509,1433,1011,-95,-181,19,481,315,-128
1549,3483,1421,1011,-96,-132,12,481,315,-128
1550,3447,1423,936,-83,-68,18,489,317,-132
1551,3469,1435,953,-77,-4,31,489,317,-132
1552,3520,1460,934,-68,33,48,489,317,-132
1553,3561,1456,898,-65,44,46,489,317,-132
1554,3597,1425,975,-60,45,45,489,317,-132
1555,3577,1433,980,-62,52,50,489,317,-132
1556,3588,1459,991,-58,45,66,489,317,-132
1557,3629,1456,1022,-53,35,86,489,317,-132
1558,3643,1453,1061,-63,20,107,489,317,-132
1559,3653,1435,1053,-68,-11,131,489,317,-132
1560,3657,1421,1094,-76,-35,158,489,317,-132
