,ax,ay,az,gx,gy,gz,cx,cy,cz
999,2083,987,-3186,1926,5527,282,-13,313,-604
1000,2078,987,-3385,1991,5609,236,-13,313,-604
1001,1940,940,-3762,2030,5779,189,-13,313,-604
1002,2101,1083,-4034,2015,5800,158,-13,313,-604
1003,2210,1000,-4282,1820,5592,129,-13,313,-604
1004,2288,1523,-4330,1987,5330,-11,-13,313,-604
1005,2398,1211,-4627,2058,4978,-190,-13,313,-604
1006,2300,1037,-5020,1802,4594,-320,80,260,-615
1007,2397,1106,-5179,1662,4146,-424,80,260,-615
1008,2425,1005,-5235,1512,3559,-551,80,260,-615
1009,2356,902,-5265,1137,3061,-613,80,260,-615
1010,2320,907,-4924,742,2718,-673,80,260,-615
1011,2264,884,-4449,353,2517,-741,80,260,-615
1012,2264,974,-3963,141,2558,-810,80,260,-615
1013,2289,1035,-3459,155,2705,-897,80,260,-615
1014,2260,1034,-3085,250,2870,-971,80,260,-615
1015,2320,1113,-2779,491,3121,-1064,80,260,-615
1016,2283,1173,-2893,804,3380,-1188,80,260,-615
1017,2322,1202,-3151,1100,3570,-1358,80,260,-615
1018,2425,1158,-3423,1294,3587,-1505,80,260,-615
1019,2481,1088,-3796,1340,3487,-1619,80,260,-615
1020,2535,1095,-3953,1248,3338,-1719,80,260,-615
1021,2576,1187,-3947,1164,3176,-1853,137,252,-616
1022,2536,1178,-3849,1155,3059,-1971,137,252,-616
1023,2546,1154,-3758,1217,2920,-2054,137,252,-616
1024,2618,1147,-3750,1379,2686,-2136,137,252,-616
1025,2621,972,-3778,1566,2412,-2177,137,252,-616
1026,2647,887,-3900,1716,2091,-2187,137,252,-616
1027,2653,806,-4145,1859,1723,-2184,137,252,-616
1028,2733,736,-4393,1862,1343,-2186,137,252,-616
1029,2796,711,-4526,1754,942,-2202,137,252,-616
1030,2833,672,-4496,1593,549,-2221,137,252,-616
1031,2775,627,-4426,1437,236,-2226,137,252,-616
1032,2731,590,-4319,1358,-39,-2252,137,252,-616
1033,2597,541,-4290,1391,-330,-2266,137,252,-616
1034,2546,394,-4340,1381,-659,-2233,137,252,-616
1035,2488,290,-4373,1321,-984,-2174,137,252,-616
1036,2390,259,-4335,1297,-1303,-2119,137,252,-616
1037,2309,257,-4408,1261,-1628,-2041,139,230,-616
1038,2141,266,-4408,1196,-1938,-1957,139,230,-616
1039,2094,244,-4381,1068,-2231,-1910,139,230,-616
1040,2207,174,-4101,792,-2522,-1826,139,230,-616
1041,2352,178,-3899,480,-2827,-1770,139,230,-616
1042,2484,260,-3570,190,-3046,-1737,139,230,-616
1043,2442,267,-3560,-96,-3096,-1695,139,230,-616
1044,2375,596,-3582,-16,-3094,-1741,139,230,-616
1045,2465,670,-3773,391,-3196,-1842,139,230,-616
1046,2702,451,-3959,638,-3498,-1915,139,230,-616
1047,2712,-60,-4473,427,-3772,-1857,139,230,-616
1048,2716,20,-4670,447,-4173,-1800,139,230,-616
1049,2558,-42,-5004,423,-4475,-1764,139,230,-616
1050,2412,-268,-5312,140,-4618,-1653,139,230,-616
1051,2487,-231,-5420,-162,-4951,-1548,139,230,-616
1052,2483,-244,-5323,-453,-5410,-1480,46,241,-630
1053,2419,-185,-5267,-765,-5786,-1415,46,241,-630
1054,2203,-243,-4961,-1013,-6036,-1402,46,241,-630
1055,2247,-397,-4509,-1320,-6413,-1338,46,241,-630
1056,1963,-393,-4253,-1500,-6617,-1201,46,241,-630
1057,1731,-129,-4054,-1281,-6727,-1115,46,241,-630
1058,1446,-50,-3961,-1438,-6694,-1010,46,241,-630
1059,1134,-329,-3820,-1760,-6171,-951,46,241,-630
1060,839,-69,-3504,-2098,-5701,-884,46,241,-630
1061,1727,270,-2918,-1927,-5549,-916,46,241,-630
1062,1695,367,-2726,-1546,-5144,-974,46,241,-630
1063,1431,248,-3055,-1303,-4542,-957,46,241,-630
1064,1294,221,-3481,-1060,-4182,-933,46,241,-630
1065,1116,79,-3990,-864,-3879,-907,46,241,-630
1066,1141,-68,-4705,-705,-3761,-841,46,241,-630
1067,1079,-160,-5277,-663,-3809,-726,46,241,-630
1068,1100,-281,-5704,-811,-3961,-612,-73,279,-635
1069,1279,-385,-5902,-1115,-4347,-489,-73,279,-635
1070,1195,-503,-5979,-1579,-4781,-355,-73,279,-635
1071,1265,-557,-5836,-2190,-5251,-213,-73,279,-635
1072,1046,-432,-5598,-2800,-5601,-71,-73,279,-635
1073,987,-250,-5305,-3367,-5759,74,-73,279,-635
1074,1057,-34,-4719,-3841,-5818,168,-73,279,-635
1075,1454,368,-3567,-4122,-5936,211,-73,279,-635
1076,1357,1041,-2448,-3634,-5939,138,-73,279,-635
1077,1009,1241,-2099,-2735,-5503,99,-73,279,-635
1078,780,1207,-2192,-1820,-4891,67,-73,279,-635
1079,628,964,-2587,-1221,-4249,84,-73,279,-635
1080,519,695,-3195,-1000,-3773,139,-73,279,-635
1081,480,504,-3808,-953,-3483,224,-73,279,-635
1082,467,442,-4121,-936,-3326,297,-73,279,-635
1083,502,358,-4360,-891,-3236,388,-73,279,-635
1084,512,240,-4472,-905,-3351,502,-161,319,-603
1085,482,148,-4646,-972,-3389,638,-161,319,-603
1086,365,-18,-4612,-1114,-3551,825,-161,319,-603
1087,368,-73,-4511,-1353,-3610,1049,-161,319,-603
1088,338,5,-4247,-1627,-3660,1261,-161,319,-603
1089,299,132,-4046,-1796,-3596,1463,-161,319,-603
1090,325,256,-3944,-1788,-3485,1652,-161,319,-603
1091,247,330,-3905,-1670,-3287,1831,-161,319,-603
1092,299,279,-3970,-1599,-3090,2003,-161,319,-603
1093,301,245,-3982,-1652,-2965,2169,-161,319,-603
1094,248,508,-3866,-1720,-2791,2325,-161,319,-603
1095,290,942,-3584,-1453,-2603,2356,-161,319,-603
1096,338,1068,-3421,-1112,-2285,2398,-161,319,-603
1097,464,1154,-3384,-729,-2059,2384,-161,319,-603
1098,228,1078,-3514,-531,-1705,2375,-161,319,-603
1099,81,1173,-3527,-299,-1323,2386,-161,319,-603
1100,218,1186,-3451,-97,-1119,2355,-161,319,-603
1101,277,1111,-3536,55,-920,2326,-161,319,-603
1102,235,1034,-3403,-16,-753,2297,-161,319,-603
1103,145,1036,-3257,-102,-479,2336,-161,319,-603
1104,99,1076,-3092,-58,-57,2384,-161,319,-603
1105,369,568,-2899,-46,167,2548,-161,319,-603
1106,-189,906,-3058,595,605,2696,-161,319,-603
1107,-45,-121,-3257,904,808,2965,-161,319,-603
1108,-689,58,-3683,1103,1268,3171,-161,319,-603
1109,-28,-404,-3875,937,1523,3489,-161,319,-603
1110,264,92,-4024,673,1457,3739,-161,319,-603
1111,118,84,-4311,644,1402,3989,-161,319,-603
1112,397,288,-4572,141,975,4065,-161,319,-603
1113,486,719,-4358,254,1224,4114,-161,319,-603
1114,781,721,-4296,-265,1144,4135,-161,319,-603
1115,702,1265,-4278,-342,1305,4069,-147,362,-583
1116,815,1463,-3956,-500,1414,3961,-147,362,-583
1117,1237,1955,-3866,-725,1307,3763,-147,362,-583
1118,962,2468,-3600,-396,1840,3547,-147,362,-583
1119,939,2413,-3459,-478,1986,3242,-147,362,-583
1120,1157,2514,-3121,-69,2181,2942,-147,362,-583
1121,1171,2722,-2927,244,2491,2631,-147,362,-583
1122,1218,2243,-2936,557,2699,2414,-147,362,-583
1123,906,2249,-3025,1006,3019,2198,-147,362,-583
1124,999,1790,-3079,1162,3276,2051,-147,362,-583
1125,1018,1712,-3175,1278,3367,1961,-147,362,-583
1126,948,1630,-3214,1393,3590,1895,-147,362,-583
1127,1225,1604,-3198,1521,3607,1801,-147,362,-583
1128,1098,1570,-3161,1866,3859,1750,-147,362,-583
1129,1113,1458,-3095,2065,4100,1704,-147,362,-583
1130,1166,1340,-3153,2093,4248,1672,-147,362,-583
1131,1212,1344,-3059,2235,4514,1640,-55,331,-596
1132,1275,1355,-3001,2296,4698,1592,-55,331,-596
1133,1318,1474,-3019,2267,4854,1516,-55,331,-596
1134,1449,1632,-3128,2383,4965,1379,-55,331,-596
1135,1492,1775,-3489,2653,5033,1194,-55,331,-596
1136,1679,1823,-3796,2866,4964,970,-55,331,-596
1137,1856,1703,-4146,2902,4738,744,-55,331,-596
1138,1866,1550,-4475,2882,4447,531,-55,331,-596
1139,1864,1561,-4568,2871,4212,353,-55,331,-596
1140,1817,1439,-4545,2665,4186,191,-55,331,-596
1141,1915,1388,-4489,2399,4177,58,-55,331,-596
1142,1957,1441,-4282,2071,4142,-75,-55,331,-596
1143,2022,1447,-4094,1776,4237,-192,-55,331,-596
1144,2097,1650,-3774,1473,4312,-324,-55,331,-596
1145,2160,1909,-3555,1496,4403,-516,-55,331,-596
1146,2122,1956,-3359,1517,4551,-739,-55,331,-596
1147,2135,1918,-3240,1790,4707,-962,31,284,-615
1148,2120,1675,-3131,2276,4817,-1150,31,284,-615
1149,2021,1549,-3206,2660,5050,-1255,31,284,-615
1150,1992,969,-3395,2896,5216,-1318,31,284,-615
1151,1847,751,-3491,2715,5440,-1291,31,284,-615
1152,2046,678,-3600,2414,5473,-1264,31,284,-615
1153,2122,816,-3746,2260,5390,-1283,31,284,-615
1154,2110,983,-3959,2281,5355,-1377,31,284,-615
1155,2255,1004,-4307,2341,5190,-1488,31,284,-615
1156,2410,1116,-4653,2425,4809,-1646,31,284,-615
1157,2510,1092,-5030,2530,4286,-1828,31,284,-615
1158,2509,1012,-5254,2321,3808,-1979,31,284,-615
1159,2597,986,-5334,2034,3374,-2113,31,284,-615
1160,2568,1001,-5408,1813,2983,-2250,31,284,-615
1161,2625,1121,-5290,1698,2588,-2406,31,284,-615
1162,2723,1155,-5161,1619,2165,-2571,101,248,-628
1163,2707,1195,-5013,1537,1754,-2743,101,248,-628
1164,2747,1115,-4733,1410,1350,-2871,101,248,-628
1165,2737,1044,-4448,1286,949,-2993,101,248,-628
1166,2630,961,-4188,1196,699,-3096,101,248,-628
1167,2531,797,-3806,1104,608,-3164,101,248,-628
1168,2446,754,-3531,1065,613,-3208,101,248,-628
1169,2383,736,-3379,1160,705,-3264,101,248,-628
1170,2309,706,-3387,1390,815,-3336,101,248,-628
1171,2249,521,-3506,1626,893,-3372,101,248,-628
1172,2211,400,-3665,1833,817,-3354,101,248,-628
1173,2138,303,-3820,2015,671,-3316,101,248,-628
1174,2020,214,-3941,1995,489,-3241,101,248,-628
1175,2004,261,-4082,1839,230,-3136,101,248,-628
1176,2026,309,-4161,1671,-121,-3076,101,248,-628
1177,1946,346,-4291,1511,-439,-3031,101,248,-628
1178,2184,272,-4425,1169,-729,-2977,94,228,-628
1179,2392,413,-4502,1135,-1093,-2968,94,228,-628
1180,2484,288,-4646,1133,-1432,-2956,94,228,-628
1181,2575,102,-4769,1201,-1866,-2950,94,228,-628
1182,2551,-15,-4929,1068,-2310,-2882,94,228,-628
1183,2427,-391,-5225,885,-2703,-2738,94,228,-628
1184,2322,-365,-5523,482,-2989,-2550,94,228,-628
1185,2301,-248,-5735,49,-3370,-2404,94,228,-628
1186,2222,-121,-5868,-213,-3893,-2347,94,228,-628
1187,2537,-559,-5785,-649,-4480,-2419,94,228,-628
1188,2895,-889,-5380,-1397,-5633,-2272,94,228,-628
1189,2601,-673,-5094,-1908,-6500,-2093,94,228,-628
1190,2226,-497,-4840,-2006,-6838,-2007,94,228,-628
1191,1849,-742,-4644,-2074,-6811,-1901,94,228,-628
1192,1584,-506,-4550,-2100,-6621,-1764,94,228,-628
1193,1566,-655,-4564,-1899,-6570,-1618,-20,261,-636
1194,1245,-897,-4564,-2098,-6359,-1453,-20,261,-636
1195,1589,-832,-4289,-2635,-6631,-1197,-20,261,-636
1196,1371,-564,-4210,-2635,-6841,-1022,-20,261,-636
1197,377,-456,-4105,-2517,-5794,-967,-20,261,-636
1198,1084,-211,-4205,-2426,-6020,-832,-20,261,-636
1199,601,-261,-4411,-2349,-5697,-730,-20,261,-636
1200,1298,-289,-4423,-2582,-5563,-632,-20,261,-636
1201,1279,-25,-4503,-2660,-5925,-605,-20,261,-636
1202,1046,273,-4340,-2675,-5740,-571,-20,261,-636
1203,1216,575,-4088,-2539,-5804,-636,-20,261,-636
1204,1018,703,-4002,-2127,-5616,-699,-20,261,-636
1205,1091,590,-4029,-1935,-5419,-729,-20,261,-636
1206,960,413,-4112,-1953,-5230,-736,-20,261,-636
1207,949,334,-4243,-2026,-5122,-692,-20,261,-636
1208,908,326,-4295,-2208,-5093,-646,-20,261,-636
1209,908,371,-4443,-2333,-5079,-605,-141,318,-616
1210,867,300,-4283,-2446,-5028,-526,-141,318,-616
1211,892,246,-4038,-2596,-4992,-444,-141,318,-616
1212,686,210,-3878,-2652,-4851,-312,-141,318,-616
1213,559,188,-3807,-2630,-4656,-141,-141,318,-616
1214,397,98,-3757,-2513,-4431,23,-141,318,-616
1215,313,64,-3806,-2348,-4260,216,-141,318,-616
1216,202,21,-4001,-2244,-4161,426,-141,318,-616
1217,239,-51,-4032,-2302,-4140,612,-141,318,-616
1218,221,28,-3993,-2429,-4128,801,-141,318,-616
1219,240,260,-3689,-2510,-4019,942,-141,318,-616
1220,203,430,-3496,-2389,-3819,1088,-141,318,-616
1221,174,549,-3311,-2067,-3497,1242,-141,318,-616
1222,142,572,-3331,-1741,-3296,1384,-141,318,-616
1223,88,545,-3390,-1462,-2998,1499,-141,318,-616
1224,16,537,-3460,-1291,-2713,1669,-141,318,-616
1225,48,563,-3390,-1167,-2420,1829,-207,354,-565
1226,35,635,-3303,-1024,-2157,1993,-207,354,-565
1227,2,676,-3273,-739,-1833,2175,-207,354,-565
1228,5,646,-3219,-404,-1538,2336,-207,354,-565
1229,39,587,-3190,-89,-1301,2501,-207,354,-565
1230,-23,536,-3377,194,-1051,2690,-207,354,-565
1231,-31,553,-3559,423,-752,2864,-207,354,-565
1232,78,552,-3666,610,-539,2961,-207,354,-565
1233,283,585,-3796,810,-285,3163,-207,354,-565
1234,185,724,-3844,734,-98,3282,-207,354,-565
1235,294,540,-3864,529,84,3396,-207,354,-565
1236,384,621,-3820,189,276,3468,-207,354,-565
1237,309,1007,-3855,53,569,3538,-207,354,-565
1238,424,941,-3763,-154,813,3556,-207,354,-565
1239,472,985,-3725,-243,1016,3587,-207,354,-565
1240,254,1016,-3534,-3,1362,3687,-207,354,-565
1241,59,950,-3579,162,1591,3733,-179,369,-566
1242,152,931,-3500,467,1864,3813,-179,369,-566
1243,263,975,-3414,851,1972,3826,-179,369,-566
1244,271,931,-3357,922,2215,3903,-179,369,-566
1245,763,588,-3547,414,2139,3976,-179,369,-566
1246,220,1305,-3442,746,2602,3980,-179,369,-566
1247,352,1021,-3399,541,2974,3960,-179,369,-566
1248,488,1331,-3346,723,3220,3969,-179,369,-566
1249,799,1550,-3433,870,3403,3900,-179,369,-566
1250,1138,1672,-3418,693,3412,3795,-179,369,-566
1251,949,1732,-3435,399,3413,3779,-179,369,-566
1252,1068,2213,-3527,145,3348,3482,-179,369,-566
1253,988,2217,-3311,1052,4050,3303,-179,369,-566
1254,1567,1893,-3585,692,4010,3067,-179,369,-566
1255,1357,2567,-3706,1456,4234,2824,-179,369,-566
1256,1632,2208,-3929,1707,4042,2565,-76,360,-591
1257,1695,2206,-4295,1955,3644,2282,-76,360,-591
1258,1646,1921,-4564,2111,3388,2074,-76,360,-591
1259,1613,1740,-4683,2078,3042,1905,-76,360,-591
1260,1579,1612,-4533,2022,2853,1736,-76,360,-591
1261,1527,1495,-4190,1980,2741,1613,-76,360,-591
1262,1472,1458,-4084,1923,2897,1573,-76,360,-591
1263,1366,1765,-3933,1911,3026,1450,-76,360,-591
1264,1531,1648,-3808,1902,3224,1345,-76,360,-591
1265,1611,1769,-3792,1803,3331,1215,-76,360,-591
1266,1521,1942,-3553,1930,3494,1007,-76,360,-591
1267,1717,1943,-3283,2181,3674,832,-76,360,-591
1268,1622,1910,-3189,2454,3866,685,-76,360,-591
1269,1497,1857,-3097,2718,4164,527,-76,360,-591
1270,1509,1722,-3008,2903,4397,418,-76,360,-591
1271,1464,1573,-2843,3103,4804,305,-76,360,-591
1272,1607,1423,-2707,3258,4989,281,13,299,-609
1273,1565,1225,-2554,3328,5224,262,13,299,-609
1274,1587,1071,-2491,3372,5446,262,13,299,-609
1275,1575,950,-2459,3268,5812,248,13,299,-609
1276,1679,877,-2471,3139,6165,269,13,299,-609
1277,1671,809,-2511,2970,6541,285,13,299,-609
1278,1823,762,-2568,2853,6799,247,13,299,-609
1279,1994,1068,-2951,2963,6851,180,13,299,-609
1280,2285,1173,-3436,3156,6693,25,13,299,-609
1281,2375,1164,-3939,3282,6405,-164,13,299,-609
1282,2503,951,-4305,3246,6002,-362,13,299,-609
1283,2533,952,-4575,3041,5565,-521,13,299,-609
1284,2615,1002,-4658,3215,5048,-756,13,299,-609
1285,2356,804,-4698,2688,4836,-838,13,299,-609
1286,2432,817,-4706,2168,4708,-894,13,299,-609
1287,2663,918,-4642,2067,4349,-1025,13,299,-609
1288,2631,865,-4679,2078,3983,-1126,116,242,-618
1289,2568,658,-4730,1971,3657,-1237,116,242,-618
1290,2563,586,-4802,1895,3327,-1284,116,242,-618
1291,2480,492,-4787,1743,3111,-1255,116,242,-618
1292,2448,573,-4697,1559,2968,-1266,116,242,-618
1293,2448,738,-4515,1425,2810,-1331,116,242,-618
1294,2540,875,-4358,1310,2606,-1403,116,242,-618
1295,2538,1145,-4158,1254,2380,-1544,116,242,-618
1296,2552,1282,-3980,1203,2169,-1725,116,242,-618
1297,2564,1427,-3803,1222,2012,-1943,116,242,-618
1298,2540,1501,-3587,1305,1877,-2159,116,242,-618
1299,2532,1461,-3416,1404,1729,-2335,116,242,-618
1300,2469,1443,-3301,1482,1567,-2480,116,242,-618
1301,2440,1379,-3174,1511,1353,-2588,116,242,-618
1302,2447,1390,-3138,1567,1134,-2688,116,242,-618
1303,2470,1407,-3342,1748,973,-2845,147,225,-624
1304,2621,1352,-3507,1947,767,-3014,147,225,-624
1305,2767,1212,-3742,2035,482,-3176,147,225,-624
1306,2903,993,-3821,1977,56,-3294,147,225,-624
1307,2808,891,-4089,1845,-336,-3414,147,225,-624
1308,2778,781,-4289,1784,-575,-3517,147,225,-624
1309,3001,600,-4624,1872,-965,-3661,147,225,-624
1310,3020,301,-5016,1854,-1461,-3739,147,225,-624
1311,2928,30,-5284,1626,-1997,-3753,147,225,-624
1312,2823,-228,-5413,1201,-2536,-3678,147,225,-624
1313,2538,-488,-5638,540,-2879,-3548,147,225,-624
1314,2697,-428,-5655,-329,-3234,-3386,147,225,-624
1315,2779,-401,-5527,-834,-3757,-3325,147,225,-624
1316,2778,-419,-5337,-1238,-4318,-3222,147,225,-624
1317,2707,-395,-5109,-1574,-4841,-3087,147,225,-624
1318,2489,-394,-4849,-1920,-5233,-2952,147,225,-624
1319,2408,-346,-4551,-2092,-5529,-2790,81,231,-630
1320,2201,-395,-4425,-2277,-5648,-2602,81,231,-630
1321,2217,-404,-4172,-2450,-5761,-2487,81,231,-630
1322,2426,-449,-3725,-2629,-6223,-2334,81,231,-630
1323,2334,-352,-3707,-2598,-6654,-2185,81,231,-630
1324,2076,-339,-3850,-2348,-6725,-2061,81,231,-630
1325,1891,-363,-3989,-2134,-6582,-1915,81,231,-630
1326,1836,-529,-4469,-2301,-6373,-1754,81,231,-630
1327,1759,-389,-4768,-1995,-6328,-1663,81,231,-630
1328,1671,-456,-4853,-1641,-6295,-1583,81,231,-630
1329,1614,-842,-5190,-1755,-6344,-1439,81,231,-630
1330,1224,-1117,-5553,-2151,-6242,-1259,81,231,-630
1331,915,-1063,-6156,-2434,-5877,-1061,81,231,-630
1332,1615,-1045,-5752,-2726,-5840,-889,81,231,-630
1333,1577,-1003,-5545,-3147,-6187,-756,81,231,-630
1334,1256,-989,-5207,-3795,-6150,-564,-68,299,-623
1335,1657,-821,-4956,-4289,-6651,-421,-68,299,-623
1336,1179,-302,-4689,-4297,-6753,-341,-68,299,-623
1337,1339,-134,-4229,-4249,-6665,-258,-68,299,-623
1338,1270,138,-3869,-4058,-6562,-202,-68,299,-623
1339,1197,317,-3511,-3800,-6276,-145,-68,299,-623
1340,1137,472,-3316,-3520,-5939,-86,-68,299,-623
1341,1022,484,-3287,-3111,-5581,-16,-68,299,-623
1342,929,464,-3364,-2682,-5243,110,-68,299,-623
1343,792,424,-3431,-2255,-4850,246,-68,299,-623
1344,639,308,-3629,-1861,-4501,407,-68,299,-623
1345,524,255,-3800,-1553,-4200,577,-68,299,-623
1346,503,180,-3875,-1375,-3982,778,-68,299,-623
1347,466,120,-3897,-1309,-3810,975,-68,299,-623
1348,493,150,-3746,-1278,-3688,1197,-68,299,-623
1349,489,275,-3647,-1235,-3559,1393,-68,299,-623
1350,433,338,-3623,-1155,-3347,1583,-162,361,-587
1351,445,316,-3545,-1027,-3131,1775,-162,361,-587
1352,417,211,-3593,-879,-2948,1968,-162,361,-587
1353,296,120,-3712,-766,-2752,2192,-162,361,-587
1354,257,83,-3746,-663,-2514,2416,-162,361,-587
1355,198,139,-3793,-622,-2226,2621,-162,361,-587
1356,208,308,-3762,-631,-1928,2786,-162,361,-587
1357,363,564,-3702,-630,-1663,2921,-162,361,-587
1358,539,805,-3676,-486,-1443,2936,-162,361,-587
1359,556,568,-3750,-327,-1192,2940,-162,361,-587
1360,530,730,-3790,-215,-1046,3058,-162,361,-587
1361,517,495,-3827,-459,-855,3142,-162,361,-587
1362,562,687,-3798,-715,-589,3236,-162,361,-587
1363,444,905,-3721,-756,-172,3280,-162,361,-587
1364,430,945,-3469,-859,15,3308,-162,361,-587
1365,610,1007,-3231,-777,264,3338,-162,361,-587
1366,565,1206,-3189,-504,657,3369,-147,367,-569
1367,263,788,-3186,-445,996,3465,-147,367,-569
1368,392,1193,-3083,9,1154,3475,-147,367,-569
1369,476,1102,-3107,61,1483,3561,-147,367,-569
1370,478,1119,-3163,42,1824,3590,-147,367,-569
1371,351,1244,-2929,377,2257,3644,-147,367,-569
1372,762,1197,-2862,579,2530,3688,-147,367,-569
1373,791,1317,-3032,664,2675,3812,-147,367,-569
1374,1008,1256,-3261,400,2557,3808,-147,367,-569
1375,1219,1566,-3375,619,2667,3761,-147,367,-569
1376,1219,1999,-3413,656,2989,3667,-147,367,-569
1377,1415,1833,-3567,501,2876,3532,-147,367,-569
1378,1162,2519,-3482,896,2839,3356,-147,367,-569
1379,1516,2030,-3563,721,2716,3174,-147,367,-569
1380,1271,2317,-3551,983,2611,2970,-147,367,-569
1381,1345,2166,-3489,1170,2674,2743,-65,369,-573
1382,1329,2228,-3528,1341,2675,2531,-65,369,-573
1383,1248,2130,-3524,1522,2777,2324,-65,369,-573
1384,1388,2021,-3430,1676,2780,2147,-65,369,-573
1385,1447,1711,-3315,1777,2767,1985,-65,369,-573
1386,1347,1792,-3073,2184,2964,1861,-65,369,-573
1387,1245,1776,-2986,2422,3236,1737,-65,369,-573
1388,1248,1619,-2933,2623,3517,1614,-65,369,-573
1389,1335,1676,-2865,2983,3920,1516,-65,369,-573
1390,1459,1664,-2757,3206,4164,1396,-65,369,-573
1391,1547,1596,-2691,3397,4391,1316,-65,369,-573
1392,1593,1605,-2817,3663,4613,1236,-65,369,-573
1393,1566,1503,-2914,3818,4868,1135,-65,369,-573
1394,1615,1470,-2953,3843,5165,1041,-65,369,-573
1395,1854,1328,-2915,3663,5313,968,-65,369,-573
1396,1764,1272,-2909,3405,5572,860,-65,369,-573
1397,2230,1480,-2717,3310,5586,826,31,307,-613
1398,1841,1352,-2789,3149,5852,728,31,307,-613
1399,2069,1278,-2908,3132,6041,634,31,307,-613
1400,2330,1406,-3044,3329,5912,480,31,307,-613
1401,2235,1249,-3298,3491,5905,337,31,307,-613
1402,2332,1187,-3594,3666,5891,182,31,307,-613
1403,2380,1177,-3881,3721,5785,52,31,307,-613
1404,2339,1029,-4217,3620,5767,-88,31,307,-613
1405,2529,1601,-4214,3882,5681,-302,31,307,-613
1406,2578,1003,-4225,3789,5441,-503,31,307,-613
1407,2499,879,-4465,3263,5383,-584,31,307,-613
1408,2557,1010,-4329,2815,5365,-676,31,307,-613
1409,2820,1147,-4079,2768,5089,-834,31,307,-613
1410,2777,961,-4077,2716,4747,-939,31,307,-613
1411,2683,902,-4081,2660,4509,-1001,31,307,-613
1412,2689,787,-4182,2649,4282,-1081,31,307,-613
1413,2661,668,-4412,2690,4031,-1210,134,229,-616
1414,2496,522,-4699,2649,3692,-1276,134,229,-616
1415,2493,545,-4841,2526,3756,-1354,134,229,-616
1416,2653,553,-5014,2399,3467,-1486,134,229,-616
1417,2613,526,-5119,2140,3172,-1549,134,229,-616
1418,2738,645,-5028,1877,2773,-1637,134,229,-616
1419,2784,631,-4842,1595,2331,-1723,134,229,-616
1420,2745,754,-4584,1313,1961,-1793,134,229,-616
1421,2789,829,-4375,1114,1569,-1875,134,229,-616
1422,2743,937,-4173,897,1249,-1947,134,229,-616
1423,2727,1090,-4074,743,989,-2065,134,229,-616
1424,2724,1210,-3902,650,738,-2200,134,229,-616
1425,2717,1283,-3779,660,535,-2340,134,229,-616
1426,2762,1305,-3825,751,349,-2532,134,229,-616
1427,2791,1306,-3915,810,132,-2732,134,229,-616
1428,2842,1208,-3984,809,-158,-2916,147,219,-620
1429,2940,1028,-3962,724,-575,-3002,147,219,-620
1430,2919,917,-4042,585,-979,-3111,147,219,-620
1431,2786,817,-4073,437,-1249,-3189,147,219,-620
1432,2685,773,-4080,321,-1424,-3238,147,219,-620
1433,2728,716,-4079,270,-1664,-3246,147,219,-620
1434,2751,715,-4097,213,-2026,-3250,147,219,-620
1435,2789,741,-4177,220,-2462,-3303,147,219,-620
1436,2781,668,-4368,186,-2814,-3360,147,219,-620
1437,2813,588,-4558,65,-3145,-3403,147,219,-620
1438,2752,495,-4783,-84,-3472,-3482,147,219,-620
1439,2790,555,-4855,-123,-3736,-3599,147,219,-620
1440,2496,67,-5150,-505,-3907,-3564,147,219,-620
1441,2470,-134,-5034,-663,-4199,-3623,147,219,-620
1442,2445,-432,-4848,-913,-4686,-3530,147,219,-620
1443,2341,-691,-4631,-1223,-5192,-3351,147,219,-620
1444,2110,-738,-4516,-1537,-5503,-3146,69,248,-634
1445,1970,-877,-4247,-1932,-5554,-2886,69,248,-634
1446,2067,-799,-3919,-2325,-5672,-2629,69,248,-634
1447,2159,-546,-3623,-2599,-5860,-2459,69,248,-634
1448,2189,-419,-3605,-2663,-5986,-2321,69,248,-634
1449,2146,-306,-3571,-2565,-6102,-2205,69,248,-634
1450,1986,-241,-3731,-2298,-6208,-2084,69,248,-634
1451,1676,-312,-4041,-2205,-6135,-1982,69,248,-634
1452,1513,-176,-4342,-2127,-5949,-1873,69,248,-634
1453,1534,-13,-4754,-1654,-5934,-1805,69,248,-634
1454,1576,-233,-5154,-1397,-6103,-1737,69,248,-634
1455,1391,-566,-5536,-1698,-6205,-1614,69,248,-634
1456,1380,-380,-5476,-2155,-6179,-1458,69,248,-634
1457,1164,-102,-5291,-2363,-5656,-1409,69,248,-634
1458,1309,-96,-5023,-2512,-5679,-1327,69,248,-634
1459,1277,-189,-4911,-2627,-5782,-1257,-67,297,-618
1460,1426,-191,-4615,-2698,-5684,-1152,-67,297,-618
1461,1315,-202,-4488,-2727,-5842,-1044,-67,297,-618
1462,1111,-149,-4238,-2715,-5704,-916,-67,297,-618
1463,1090,-11,-4163,-2807,-5480,-789,-67,297,-618
1464,1015,151,-3858,-2846,-5108,-718,-67,297,-618
1465,1042,206,-3623,-2688,-4790,-620,-67,297,-618
1466,1080,52,-3516,-2468,-4592,-497,-67,297,-618
1467,1177,-77,-3394,-2305,-4639,-303,-67,297,-618
1468,842,-86,-3584,-2207,-4590,-85,-67,297,-618
1469,660,-33,-3767,-2131,-4263,131,-67,297,-618
1470,562,51,-3897,-1989,-3869,333,-67,297,-618
